6,73.1467,291.169,44.4091,72.8407,270.117,45.7948,72.7937,250.872,46.3466,72.7393,228.825,46.9399,72.2504,211.773,45.4184,72.2086,191.45,44.0841,71.7653,173.663,41.5259,71.5379,156.521,38.015,71.5039,137.899,34.2428,70.9366,121.273,29.1059,70.5729,104.098,23.4593,70.0713,87.5913,17.4385,69.754,70.3202,10.7569,69.4454,53.8602,3.34494,69.3057,41.1577,8.42853
6,72.896,295.312,44.0115,72.3538,277.737,45.304,72.0882,256.566,46.5843,71.6059,238.361,46.411,71.3799,218.509,45.6998,70.9519,201.21,44.0312,70.7593,182.624,41.8116,70.57,165.535,38.4107,70.2311,143.844,35.6771,69.8908,127.441,31.0997,69.9114,109.858,25.7514,69.5912,94.0556,19.7711,69.2378,78.0171,9.21602,69.1077,62.9004,3.71212,68.7192,49.8545,10.3672
6,73.4088,292.651,43.9131,73.339,271.508,45.3159,73.038,254.537,45.4843,72.9756,235.508,45.0639,72.9105,216.989,43.9832,72.8404,199.016,41.9,72.9666,179.859,39.734,73.0731,163.108,36.0005,73.3376,144.715,32.1923,73.5746,129.113,27.0749,73.77,112.715,21.3783,74.0888,95.8479,15.5982,74.3605,80.168,8.23062,74.6191,65.7815,4.0767,75.1741,51.7877,10.7672
6,72.8787,288.533,44.0639,72.3361,267.738,44.9635,71.5973,250.913,45.1674,71.1374,231.02,44.5218,70.4883,212.733,42.847,70.1086,193.07,41.2569,69.3345,176.672,37.8365,69.0253,157.572,34.4654,68.3552,140.62,29.9508,67.5442,124.787,24.4042,66.9773,108.19,18.7119,66.5405,87.2998,13.6749,66.0461,71.6359,6.23038,65.6103,57.8372,9.24127,65.1521,44.6457,14.7353
6,72.8848,291.262,43.8826,72.5872,268.953,45.2508,72.3105,249.827,45.3479,71.8201,231.135,44.4946,71.5827,211.912,43.216,71.3582,193.334,41.1895,70.743,175.311,38.1362,70.5525,157.963,34.3514,70.1883,140.419,29.9897,69.8474,122.871,24.9861,69.5104,107.195,18.6831,69.1917,91.4044,11.9973,69.0359,75.6275,4.3698,69.0744,57.3616,9.43104,69.1043,44.1874,15.0631
6,72.9149,303.825,43.4532,73.1239,281.619,45.6764,73.0557,256.53,47.5368,72.5434,241.653,47.4498,72.7209,220.534,47.5276,72.6653,201.279,46.7651,72.4029,184.494,44.4752,72.3345,166.639,40.1164,72.2707,150.088,36.3323,72.1982,132.687,31.9642,72.1164,115.971,26.6039,72.1916,99.9285,20.7201,72.0862,83.3768,14.5241,71.9655,67.4711,7.09571,71.7564,53.9942,5.32521
6,72.8889,291.09,44.6808,72.3472,271.291,45.8542,72.0837,253.079,46.4541,71.6078,232.919,46.6793,70.9424,215.452,45.6126,70.5367,197.447,43.9372,70.1613,179.115,41.5559,69.4163,162.14,37.848,69.1019,145.001,33.8688,68.4521,128.335,29.2021,68.0204,111.644,23.7622,67.4386,96.0296,17.159,67.0614,79.8762,10.123,66.7009,64.8024,2.97698,66.3055,51.93,10.165
6,73.9592,299.711,43.3045,74.6318,279.207,45.5465,75.2367,259.35,46.3311,75.5587,241.08,46.5943,75.8433,223.244,45.8973,76.4888,203.068,44.6809,76.6887,186.346,42.1971,77.1815,165.35,39.9735,77.8196,147.06,36.6691,78.4114,130.941,31.8475,79.0662,113.597,26.7591,79.6434,97.0412,20.6488,80.5736,79.6376,10.9381,80.9767,63.9696,2.91344,81.604,50.8154,9.62235
6,-332.825,571.491,153.153,73.6748,294.032,43.9488,73.8488,274.068,45.3877,73.9985,254.619,45.6998,74.3505,234.583,45.4456,74.6617,215.257,44.2968,74.9352,196.617,42.3727,75.3668,177.838,39.7547,75.755,160.624,35.797,76.089,143.265,31.61,76.5554,126.616,26.513,77.2841,109.473,20.8424,77.594,92.452,14.6205,78.0085,76.2258,7.56067,78.5972,58.5899,6.51861
6,73.4418,302.455,43.4003,73.6353,283.071,45.1874,74.0459,262.735,46.7484,74.1781,243.013,47.2025,74.2962,224.919,46.9485,74.3936,207.322,45.5949,74.6593,187.563,43.8206,74.7135,171.07,41.2746,74.9196,152.843,38.1117,74.9251,136.728,33.5976,74.9037,119.85,28.9601,74.873,104.211,23.3794,74.9205,83.4558,18.6594,74.6908,68.2272,11.6343,74.6018,53.5853,4.23016
6,73.4459,303.929,43.1683,73.8882,283.207,44.6576,74.2864,262.944,45.7424,74.3879,239.88,46.3508,74.7043,220.036,46.0505,74.9819,200.962,44.894,75.4181,181.812,42.9639,75.4181,164.284,38.2652,75.5859,146.605,34.5256,75.7161,128.982,30.2295,75.8158,112.115,24.6003,75.7269,95.8837,18.6918,75.7647,79.2997,12.1346,75.7661,62.9423,4.60816,75.8275,49.6423,7.91993
6,74.3723,277.854,45.7662,74.7447,258.073,46.5481,75.2993,237.711,46.9498,75.8135,220.164,46.2383,76.4776,202.146,44.648,76.8589,183.77,42.7404,77.4004,166.963,39.4,77.6836,149.894,35.9481,78.0931,132.822,31.6859,78.6222,116.48,26.5608,79.0742,100.197,20.9071,79.4522,84.0414,14.3542,80.062,68.166,7.1914,80.3495,54.7374,5.98681,80.8335,42.1185,13.1038
6,73.4365,301.06,43.3578,73.8767,280.573,44.8309,74.0293,260.53,45.6636,74.1597,241.043,45.6869,74.2745,223.185,44.5825,74.5775,204.842,42.6307,74.8377,186.175,40.1809,74.8723,168.991,36.5529,74.8833,151.587,32.2588,74.8719,134.108,27.433,74.8443,117.308,21.8145,74.7595,97.1995,16.4733,74.6823,80.3536,9.67432,74.6353,65.97,6.61864,74.6363,52.6676,13.1464
6,73.4627,309.881,42.2314,74.1555,285.961,44.2109,74.7888,265.598,44.8082,75.3686,246.936,44.6433,75.8415,223.415,44.7489,76.4985,204.208,42.9548,77.086,185.729,40.4641,77.9884,167.339,34.9192,78.5956,148.827,30.6431,79.3265,131.856,25.6321,79.8051,115.49,19.6542,80.5053,98.112,13.2657,81.1023,81.0338,6.25289,81.5085,66.6621,6.23054,82.0942,52.8422,12.0654
6,73.6866,296.755,44.0355,73.8683,277.802,45.7793,74.4964,256.834,46.7564,75.0605,236.581,47.1482,75.3609,219.098,46.2167,75.8291,201.135,44.4265,76.2371,182.839,42.329,76.5962,165.262,39.0117,77.0748,146.915,35.3829,77.3393,130.681,30.6423,77.5531,114.378,25.0948,77.8823,98.1526,19.0492,78.1501,82.0315,12.1478,78.5091,66.1143,4.54073,78.8453,52.2906,7.67846
6,73.4406,302.514,43.1281,73.3781,283.155,44.6706,73.3085,262.873,45.5207,73.2375,243.113,45.7986,73.1648,225.049,44.6955,73.087,206.408,43.1961,73.0028,187.486,40.9527,72.9151,169.289,37.903,72.8207,151.032,34.1639,72.5454,134.836,29.4888,72.4473,117.906,24.1804,72.1771,98.2083,19.6038,72.2247,81.3035,13.3492,72.1004,66.0259,6.12498,72.2151,52.3601,9.58664
