4,70.5729,281.664,44.1807,68.6889,258.783,44.8026,66.6821,240.383,42.1567,65.7966,218.1,40.2842,64.9759,197.779,37.3247,64.6386,177.513,33.1746,64.5197,158.166,28.2359,64.7838,139.014,22.4464,65.2027,120.119,15.9901,66.0771,101.668,8.62075,67.1077,82.2529,4.98915,68.589,68.0654,12.0907,70.1879,54.5069,17.746,72.0072,40.4798,22.4886,73.7367,27.5622,25.9536
4,71.3343,285.668,44.2845,69.8826,264.885,45.4608,69.0337,242.489,45.7143,68.2437,223.147,44.8699,67.7263,204.465,42.7709,67.676,184.681,39.9535,68.0079,165.86,35.7742,68.5062,146.376,31.2137,69.2934,128.616,25.4131,70.1749,111.032,19.115,71.6121,92.7516,12.1291,73.0578,77.4501,3.49437,74.6213,63.4515,10.2207,76.28,50.1569,16.283,78.1144,36.8369,21.4967
4,71.8454,288.489,43.8247,70.8536,266.423,44.462,70.4204,244.026,44.4981,69.7846,224.713,42.9921,69.6179,204.29,38.9009,69.4533,186.374,34.5547,69.9013,166.633,29.9398,70.863,146.46,24.4026,71.3542,127.902,17.0065,72.4756,109.125,9.99307,73.8213,92.5535,3.56249,75.293,79.0951,11.0499,77.1202,63.0757,18.4775,78.8959,50.0517,23.5217,80.9389,36.6327,27.8028
4,72.6396,301.124,42.8304,71.3323,280.569,43.5962,70.6233,256.844,43.9137,69.9651,236.463,42.8475,69.5521,218.03,38.6996,69.8404,196.209,36.1254,70.2844,176.453,31.9368,70.8708,156.836,26.7506,71.7595,137.513,20.9248,72.8987,118.59,14.2262,74.0811,100.645,6.43135,75.8195,84.1192,5.98035,77.4156,70.1013,12.7421,79.4252,53.5161,19.3159,81.476,39.6541,23.7771
4,71.8456,291.216,43.6423,70.3526,270.055,44.5968,69.2294,248.312,44.9313,68.4249,227.489,43.8376,67.8887,208.504,41.3082,67.8272,188.37,38.3077,67.936,170.83,33.5518,68.2427,151.561,28.4355,68.8694,133.254,22.2883,69.7768,115.813,15.6151,70.7521,99.0949,7.63546,72.1855,84.1003,7.40367,73.6824,69.9823,14.4559,75.2925,56.9106,20.0282,77.095,43.2667,24.686
4,72.6412,302.581,42.5987,71.0874,279.027,44.6056,69.6658,258.763,45.7597,68.8359,236.923,45.7696,68.2767,218.131,44.2523,67.9655,198.199,39.9849,67.8871,178.984,35.8807,68.0054,160.534,31.3465,68.6683,141.499,25.8818,69.4201,124.696,18.8521,70.2728,107.276,11.2695,71.5208,89.5934,2.92373,73.2406,75.3519,9.50118,74.7504,59.5577,17.3451,76.6187,46.0408,22.7549
4,72.1066,291.184,43.9023,70.3518,271.249,44.8926,69.2238,249.449,44.9698,67.9486,230.553,43.9552,67.4613,209.256,42.4684,67.2138,189.018,39.4262,67.1883,168.889,35.4462,67.1445,150.448,30.3104,67.6604,130.831,24.7467,68.2695,112.875,17.5834,69.1511,94.1029,10.0341,70.1244,78.1201,5.60582,71.5606,63.5034,12.4753,73.1045,49.6635,18.2034,74.962,34.8609,23.4302
4,71.0785,280.534,43.6044,69.645,259.156,43.523,68.3286,238.468,42.2618,67.796,217.534,40.1552,67.5318,196.516,37.5759,67.2361,177.485,30.8837,67.7728,157.62,25.7652,68.4292,138.731,19.4176,69.3736,120.116,12.5943,70.3839,101.8,4.72389,71.7165,86.6035,7.37003,73.0976,72.1588,14.0221,74.7293,57.1337,19.7845,76.2521,41.0738,24.7811,78.0772,26.972,28.0894
4,71.8379,292.845,42.347,70.0855,271.599,42.8565,69.4914,240.654,43.71,68.6711,221.57,41.8086,68.3654,200.24,39.3359,68.4803,180.042,35.4208,68.9778,159.266,31.0736,69.4083,140.319,25.457,70.3126,121.721,18.7274,71.2898,102.859,11.5147,72.6427,85.681,4.10955,74.1244,71.3269,10.9275,75.9893,56.878,16.9511,77.8842,42.8732,22.0882,79.8822,28.6944,26.0619
4,72.6475,305.405,42.6789,70.8233,283.045,43.9534,68.9242,260.016,44.8321,67.4288,237.975,44.4434,66.2791,217.862,43.2155,65.4629,196.658,40.759,64.7017,177.276,37.1296,64.6235,156.461,32.8337,64.4446,138.877,24.0247,64.8761,120.019,17.3257,65.6212,100.369,10.0394,66.6043,81.9638,2.87717,67.966,67.1818,9.56118,67.9747,67.2299,10.1916,69.4775,52.8275,16.3567
