0,75.3251,304.98,42.1595,75.5294,296.119,44.283,75.4596,286.211,46.5349,75.8705,274.248,48.5607,75.806,266.603,49.6971,76.1901,255.73,50.8377,76.0894,245.3,51.9395,76.2092,234.375,52.4639,76.3337,225.031,52.5793,76.4413,215.09,52.6342
0,75.3057,301.966,42.8807,75.2318,290.304,45.9266,75.1597,279.361,48.0561,75.336,268.97,49.835,75.2547,257.851,51.4755,75.1935,249.607,52.4598,74.8943,240.595,52.8874,74.8254,230.885,53.4575,74.9791,221.653,53.7752,74.8938,210.89,53.536
0,75.2175,289.447,43.7634,75.1625,281.285,45.0214,75.0822,269.631,46.3293,75.0057,258.539,47.5746,75.1666,248.047,48.2818,75.097,239.168,48.3199,75.021,229.605,48.0789,74.9399,219.427,47.8032,75.0757,209.79,46.8813,74.7822,200.512,45.5927
0,75.505,293.774,42.5789,75.668,281.49,44.2328,75.833,271.148,45.3511,76.221,260.121,46.1188,76.5905,249.632,46.6128,76.4921,240.738,46.4445,76.6006,230.076,46.4138,76.9117,218.979,45.888,77.1939,207.484,45.1327,77.0792,199.281,43.6949
0,75.2462,293.572,43.3848,75.1817,283.858,45.1285,75.3494,272.072,46.6846,75.0321,262.07,47.7431,75.1943,251.39,48.6902,75.1162,241.23,49.1335,75.0402,231.572,49.1007,74.959,221.282,49.0244,74.8801,211.5,48.517,74.7963,201.223,47.7785
0,75.2653,296.402,42.9502,75.4365,283.886,45.1219,75.3593,273.31,46.7404,75.0494,264.502,47.6083,74.9739,253.685,48.5692,75.1167,241.188,49.3693,74.8215,232.57,49.1651,74.7448,222.272,48.8607,74.6633,211.476,48.3082,74.3796,202.097,47.4144
0,74.7811,303.718,41.3057,74.701,289.461,43.5109,74.3941,279.981,44.7296,74.0879,268.318,46.2986,73.7938,257.315,47.0636,73.281,247.961,47.3805,73.0145,237.941,47.397,72.7566,227.286,47.3707,72.2909,218.112,46.96,71.8391,208.393,45.8743
0,75.0004,296.69,41.6124,74.6826,286.935,42.8857,74.6128,275.052,44.0068,74.5454,263.758,44.8301,74.4795,253.064,45.1309,74.4085,241.761,45.1394,74.1237,233.148,44.5525,74.2716,220.811,44.0421,73.993,212.012,42.8099,73.7146,201.661,41.5687
0,75.754,292.45,42.5251,75.9098,280.286,43.9173,76.0573,268.759,44.9908,76.2084,259.07,45.3286,76.3408,248.663,45.367,76.4552,237.621,45.3603,76.5634,227.115,45.129,76.6539,216.143,44.4239,76.7391,205.716,43.3232,76.5988,194.813,42.257
0,75.036,302.457,40.7107,75.224,291.129,42.2229,75.3828,277.747,43.5725,75.3055,267.605,44.2047,75.239,259.176,44.1213,75.1564,248.756,43.9539,75.0765,238.796,43.5636,74.7719,229.27,42.7386,74.9071,218.165,41.868,74.6083,208.544,40.2106
0,75.527,296.416,42.9456,75.7018,285.257,44.9097,75.857,273.358,46.7284,76.2465,262.109,48.2059,76.6166,251.477,49.1322,76.5062,241.299,49.7973,76.853,231.681,49.964,76.9629,222.488,49.6843,77.0425,211.731,49.3169,77.1302,202.437,48.5925
0,75.0099,298.058,41.6587,74.6918,288.195,43.1975,74.8577,273.571,45.2268,74.3126,264.707,46.1334,74.2538,253.903,46.8896,73.9628,243.613,47.1488,73.6836,233.777,47.1712,73.4085,222.29,47.327,73.1456,212.434,46.4285,72.8888,201.101,45.7119
0,75.0093,298.126,41.3878,74.9394,286.964,42.8789,75.1053,273.754,44.4551,75.0345,263.781,45.0639,74.724,254.373,44.439,74.6466,243.005,44.4637,74.5817,233.163,44.9998,74.5021,221.812,44.5249,74.2204,212.941,43.7228,74.1429,201.675,42.4134
0,74.9742,292.441,42.2767,74.8983,280.143,44.1993,74.8326,269.812,45.3251,74.7682,259.999,45.9119,74.9264,248.342,46.3693,75.0758,237.271,46.5754,75.0003,227.775,46.3727,75.1299,216.763,45.6394,75.0461,207.184,44.7789,74.9486,196.221,43.463
0,75.314,303.626,41.8407,75.2474,293.457,43.9165,75.4271,282.484,45.5874,75.3503,271.971,47.1904,75.2849,263.245,48.0403,75.4414,252.519,48.9814,75.5895,242.343,49.4118,75.5035,232.61,49.6022,75.4282,224.397,48.9411,75.5558,214.519,48.4218
0,74.758,299.224,42.5217,74.6877,286.536,44.7234,74.1322,277.148,45.9164,73.8336,265.657,47.1996,73.7816,253.613,48.1201,73.2735,244.407,48.4141,73.0083,234.577,48.1772,72.9741,224.151,47.8987,72.5061,215.132,47.2595,72.2642,204.641,46.1258
0,75.313,303.762,41.2939,75.4749,289.527,43.4936,75.6475,278.773,44.9054,75.8012,267.27,46.2028,76.1751,255.224,47.135,76.296,243.787,47.7925,76.1933,234.049,47.5556,76.5179,222.714,47.4466,76.6086,211.946,46.9153,76.6938,201.733,45.7709
0,75.0124,297.808,42.7366,74.9439,286.553,44.7184,74.8697,274.557,46.5542,74.8054,264.47,47.6154,74.5044,254.819,48.3969,74.4352,243.354,49.0325,74.3677,232.505,49.1799,74.3024,222.17,49.1019,74.0219,212.302,48.6016,73.7508,202.903,47.4862
0,75.0036,296.387,42.9549,74.9348,285.247,44.6658,74.6194,274.583,46.3058,74.7971,263.279,47.5583,74.4977,253.637,48.5811,74.4288,242.229,49.2108,74.1363,231.366,49.5912,74.0819,222.117,49.3325,73.8065,212.251,48.8277,73.5412,202.834,47.9228
0,75.0386,302.216,41.7976,75.2268,290.828,43.5504,75.4066,279.921,45.4791,75.3395,270.844,46.6284,75.2565,259.695,47.8696,75.4115,249.199,48.3305,75.5592,239.161,48.7738,75.4738,229.584,48.7498,75.8224,219.508,48.2194,75.7334,210.783,47.5593
0,74.991,295.329,41.5665,74.9211,284.337,42.7852,74.8537,273.877,43.6961,74.7792,262.723,44.0275,74.9455,252.14,44.096,75.1028,242.072,43.6909,75.2352,230.315,43.2261,74.932,221.144,42.2006,75.2758,210.522,40.688,75.1865,201.242,39.0773
0,74.8174,309.394,41.4914,74.7551,297.37,44.6189,74.445,287.431,46.6153,74.3904,276.697,48.2104,73.8551,267.599,49.809,73.8101,256.566,51.2066,73.5358,247.227,51.9037,73.4935,236.116,52.6725,73.0112,227.624,52.6457,72.5447,219.474,52.183
0,75.5479,299.283,42.5052,75.4869,290.678,44.3379,75.65,278.454,46.4483,75.8146,268.15,48.0115,75.7512,260.789,48.652,75.8953,250.219,49.334,76.022,239.002,50.1632,76.1523,229.45,50.3289,76.2759,220.366,49.8223,76.1778,211.622,49.1288
0,75.2246,291.065,42.4895,75.15,280.264,43.677,75.0694,268.702,44.7646,75.2412,258.997,45.1097,75.1598,248.514,45.4024,75.0889,239.666,45.0261,75.0113,230.117,44.3933,74.9352,220.993,43.3384,75.2716,209.364,42.4298,75.1913,201.066,40.8202
0,75.0099,298.058,41.6587,74.9322,285.483,43.6177,74.8644,274.974,44.5124,74.554,264.922,45.128,74.7349,255.362,45.465,74.4299,245.072,45.28,74.3664,235.272,44.8663,73.8594,226.906,43.8456,73.8023,216.868,43.0011,73.7445,207.31,41.5408
0,75.0105,298.001,41.9275,74.9322,285.472,43.6194,74.6223,276.2,44.57,74.5624,266.067,45.4313,74.2633,256.412,45.7752,74.1991,244.886,46.2429,74.1471,236.164,45.857,73.8641,226.741,44.9955,73.8027,215.706,44.3108,73.7419,205.216,43.2314
0,75.06,304.83,42.711,75.2501,293.157,45.2449,75.1777,282.027,47.6612,75.1161,272.779,49.2754,75.2724,260.276,51.1178,74.9741,251.912,52.1205,74.6785,242.775,52.7905,74.826,230.852,53.6849,74.545,222.607,53.6313,74.4713,211.769,53.6122
0,74.9973,294.707,44.2434,74.9393,284.853,46.4905,74.8748,274.142,48.5856,74.5701,263.883,50.5923,74.5146,254.224,51.7826,74.2221,243.823,52.867,74.1682,233.969,53.4416,73.8986,225.573,53.6168,73.6296,215.517,53.6667,73.3709,205.943,53.2919
0,75.2782,297.455,44.3427,75.7048,284.807,46.9935,75.8823,275.391,49.1293,76.0405,265.184,50.8676,76.1913,255.472,52.2879,76.3235,245.1,53.346,76.6645,234.167,54.2843,76.7791,224.792,54.8063,76.8884,215.862,54.8709,76.9805,206.396,54.4468
0,75.0168,299.686,40.6215,75.4409,285.852,42.0334,75.3712,276.641,42.7521,75.5201,264.105,43.5528,75.67,253.463,43.6312,75.8019,242.211,43.4287,75.9375,232.557,43.048,75.8319,222.327,41.9738,75.938,211.606,40.69,76.0481,202.329,39.0632
0,74.7833,303.522,42.1242,74.721,291.894,44.6716,74.6602,280.912,46.5838,74.3608,271.719,47.9724,74.3019,260.527,49.1832,74.0091,249.856,50.1075,73.9593,239.723,50.7528,73.6845,230.048,50.9252,73.4195,220.819,50.6491,73.3726,210.065,50.2763
0,75.2285,290.657,44.3435,75.1557,279.731,46.2589,75.0777,268.031,48.2792,75.0186,259.399,49.3478,75.1715,247.693,50.4288,74.8734,238.748,50.8963,75.0131,227.069,51.3868,74.7227,217.958,51.3218,74.8569,207.403,50.9245,74.5732,198.198,50.1977
0,75.2938,300.765,42.0188,75.4865,290.737,44.0734,75.6596,279.885,45.7319,76.0597,268.32,47.254,76.1996,257.327,48.4658,76.3322,246.915,49.1472,76.4466,235.892,49.744,76.7779,225.508,49.6302,76.6808,217.531,49.2013,76.7661,207.024,48.636
0,74.9861,293.557,43.3896,74.9174,282.603,44.8206,74.851,272.172,45.9371,74.7799,260.954,47.1993,74.9385,249.217,47.8649,74.6345,239.174,47.8658,74.5625,228.504,48.0427,74.2717,218.356,47.5555,74.2069,208.72,46.6512,73.9279,198.538,45.548
0,74.9842,293.732,42.5903,75.4046,280.131,44.4468,75.0897,271.018,45.6236,75.0121,259.897,46.6446,74.9289,248.182,47.3298,74.8491,237.066,47.7518,74.7786,227.587,47.5244,74.6959,216.503,47.2176,74.4079,206.908,46.3333,74.3349,196.827,45.4463
0,75.5356,298.098,41.6475,75.9554,285.618,43.3339,75.8761,276.374,44.2827,76.2677,265.097,45.0844,76.4014,254.318,45.8563,76.5279,244.157,45.6455,76.6486,234.421,45.4467,76.739,223.078,44.9448,76.8361,213.306,43.8491,77.1292,203.041,42.7611
0,75.4962,292.19,43.5946,75.4271,282.478,45.5882,75.3602,273.208,47.2475,75.5291,263.173,48.5298,75.6701,251.24,49.8798,75.6007,243.323,50.177,75.7323,232.469,50.7457,75.8564,222.177,50.8432,75.776,214.356,49.9604,76.085,203.062,49.7551
0,75.7545,292.396,42.7905,75.9217,281.517,44.2261,76.0578,268.662,45.4949,76.2091,258.936,46.0682,76.5654,247.374,46.5119,76.4559,237.482,46.299,76.5641,226.988,46.0462,76.6547,216.004,45.5421,76.7398,205.592,44.4165,77.0047,193.892,43.2704
0,75.2818,299.58,41.1582,75.4624,288.43,42.3889,75.6243,276.455,43.7751,75.542,266.37,44.4011,75.7026,256.806,44.5058,75.6101,246.49,44.3315,75.7507,236.698,43.6921,75.659,227.298,42.8599,75.7712,216.323,41.7646,75.887,206.818,40.5373
0,74.7463,298.1,41.3944,74.6825,286.93,42.8866,74.6054,273.744,44.2142,74.3067,265.026,44.3856,74.2393,253.109,44.6521,73.9475,242.872,44.7248,73.6653,233.144,44.1029,73.6081,221.798,43.4262,73.3375,211.974,42.1701,73.2827,200.722,40.9062
0,75.0315,300.566,42.835,74.9543,287.757,45.2954,74.8891,276.914,47.4318,74.8326,267.952,48.5361,74.9947,255.734,50.1406,74.7022,247.63,50.4428,74.8652,237.666,50.838,74.7889,227.064,51.1682,74.7153,216.969,51.2664,74.6485,208.367,50.3388
0,75.2851,299.201,42.7806,75.4577,286.433,45.4912,75.6297,275.777,47.102,75.5593,266.817,48.4584,75.7108,255.898,49.637,75.6307,246.633,50.356,75.7625,235.627,50.9226,75.6929,228.289,50.7421,75.8064,217.229,50.5635,75.5127,209.539,49.7052
0,75.2955,300.586,42.8296,75.7357,289.145,45.3325,75.9133,279.692,46.7561,75.8366,270.585,48.1298,75.9939,260.675,49.3839,76.1324,250.074,50.2876,76.2639,240.022,50.685,76.1744,231.474,50.6756,76.4966,220.287,50.4893,76.4053,212.545,49.614
0,75.5375,297.848,42.7256,75.4572,286.489,45.2297,75.6294,275.834,46.8463,75.5486,265.655,48.1513,75.4713,255.919,49.3997,75.3956,246.678,49.8881,75.3142,236.695,50.5328,75.2341,227.251,50.247,75.1572,218.183,49.9767,75.0663,207.595,49.4035
0,75.2933,300.841,41.7458,75.2268,290.834,43.5496,75.3959,278.697,45.1689,75.5663,268.422,46.5125,75.4871,258.633,47.317,75.6369,248.154,48.0274,75.5482,238.197,48.0166,75.471,229.768,47.3749,75.5894,218.669,46.613,75.505,209.962,45.9864
0,74.9768,292.213,43.3393,74.9161,282.708,44.3016,74.6012,272.247,45.4361,74.5269,259.911,46.1678,74.2384,251.672,46.3044,74.3991,239.356,46.4634,74.1163,230.83,45.8576,73.8327,220.581,45.1926,73.5595,210.807,44.1233,73.2946,201.48,42.4592
0,75.0124,297.808,42.7366,74.9536,287.814,45.0331,74.8865,277.119,46.4102,74.8236,266.803,48.2252,74.7532,255.874,49.1768,74.6924,246.634,49.6699,74.3913,235.536,50.2719,74.3311,226.128,49.9942,74.2676,216.083,49.9009,73.9919,206.479,49.3937
0,75.2755,297.766,43.0001,75.2104,287.831,45.0282,75.1302,275.677,47.3686,75.0613,265.466,48.9087,74.9947,255.729,50.1413,74.9219,245.325,51.0252,74.8517,235.409,51.6419,74.9833,222.869,52.2741,74.6952,213.975,51.7561,74.8286,203.61,51.3542
0,74.7984,306.602,41.1241,74.7427,296.304,43.2287,74.9271,283.841,45.1335,74.6121,273.286,46.505,74.5529,263.293,47.3177,74.2579,253.677,48.1056,74.1943,242.301,48.5118,73.9113,232.535,48.5037,73.6382,223.214,48.0509,73.3742,214.302,47.1794
0,75.0252,298.884,44.1304,74.9733,290.347,45.6679,75.1502,278.089,47.9967,74.843,269.017,49.3473,74.7808,259.139,50.5779,74.9475,248.609,51.4512,74.8831,239.693,51.6596,74.8212,231.12,51.8614,74.9585,219.892,51.876,74.8873,211.164,51.1462
0,75.2868,299.012,43.5894,75.4695,287.571,46.332,75.8708,274.197,48.8139,75.8064,266.555,49.9455,76.1905,255.644,51.3217,76.1008,246.375,52.2386,76.4486,235.402,52.979,76.5801,227.044,53.1448,76.6825,217.023,53.1851,76.7914,208.477,52.4239
0,75.0398,302.07,42.344,75.2208,289.097,45.3445,75.4003,278.223,47.4785,75.561,266.631,49.4536,75.4833,256.854,50.676,75.6329,246.397,51.7783,75.7751,236.447,52.601,75.6864,226.984,52.7208,75.8007,215.93,53.1512,75.9169,206.453,52.553
0,75.0476,303.666,41.5741,74.9794,291.97,44.4018,74.9124,280.99,46.3199,74.8477,270.54,47.9016,74.7776,259.367,49.3549,74.944,248.854,50.0201,74.6442,238.681,51.1361,74.5667,226.976,51.627,74.5039,217.923,51.3294,74.4368,208.272,50.9945
0,74.9669,290.93,43.0252,74.8989,280.084,44.4588,74.8261,268.447,46.0279,74.5209,258.665,46.6049,74.6778,245.917,47.2316,74.3822,235.972,47.481,74.0907,225.497,46.9939,74.0308,215.499,46.5283,73.965,205.053,45.3959,73.6925,195.038,44.1217
0,75.0489,303.547,42.1179,74.9881,293.376,44.1881,74.92,282.377,45.8591,74.855,271.871,47.4553,74.7907,261.946,48.2442,74.7218,251.24,49.1864,74.4303,242.145,49.6833,74.3692,232.429,49.6418,74.304,222.106,49.5521,73.8196,215.211,48.3189
0,74.9828,293.847,42.0568,75.15,280.27,43.6762,75.0867,271.262,44.3572,75.2412,259.002,45.109,75.1593,248.559,45.1606,75.0877,239.743,44.5523,75.0023,229.116,44.1182,74.9185,219.025,43.0343,75.0536,209.41,41.7732,74.7507,199.202,40.3455
0,75.0309,300.624,42.5652,74.9628,289.133,45.0871,74.8966,278.277,46.9788,74.8411,269.174,48.5949,74.7714,258.065,50.0272,74.7108,248.714,50.7411,74.6442,238.672,51.1375,74.5804,229.058,51.5193,74.5108,218.905,51.3869,74.4486,210.208,50.6693
0,75.5691,302.184,42.0597,75.7678,293.443,44.1707,75.9352,282.473,45.8352,76.1064,273.285,47.229,76.2464,262.099,48.2074,76.3915,252.619,48.9572,76.5179,242.449,49.3864,76.6383,232.746,49.5699,76.5422,224.54,48.907,76.6328,213.669,48.558
0,74.7044,291.204,41.7028,74.6401,280.492,42.3911,74.5705,269.001,43.0067,74.4949,256.926,43.0625,73.9632,247.679,42.738,73.8975,235.585,42.3003,73.6139,225.125,41.4772,73.335,214.188,39.9955,73.0725,204.665,38.6182,72.812,193.736,36.8368
0,75.5461,299.536,41.4235,75.4639,288.262,43.18,75.3848,277.536,44.6023,75.3173,268.63,45.2625,75.4743,257.72,45.7918,75.6136,246.175,46.2505,75.525,236.317,46.0465,75.4306,225.827,45.8108,75.1273,216.845,44.7491,75.0428,207.279,43.6881
0,75.058,305.016,41.8931,74.9794,291.97,44.4018,74.6677,282.25,46.382,74.6165,272.987,48.0242,74.3161,262.901,49.3023,74.2653,253.303,50.2805,74.2091,243.024,50.9251,73.9269,233.22,51.0926,73.8778,223.875,51.0259,73.8243,213.959,50.6914
0,75.4822,291.269,41.6852,75.6442,279.207,42.8381,75.7972,267.807,43.4344,75.9316,255.763,43.9597,76.0578,244.412,43.7463,75.9592,234.645,43.3629,75.8528,224.322,42.2768,75.9598,213.468,41.4254,76.0499,202.214,40.1568,75.9352,192.409,38.1413
0,75.2334,292.528,42.0035,75.4021,280.402,43.1516,75.324,270.15,43.7956,75.2484,260.361,44.1676,75.1576,248.684,44.4358,75.3004,237.652,44.2193,75.2103,227.116,43.7957,75.1227,217.084,42.9491,75.036,207.556,41.2652,75.148,196.575,40.0248
0,75.038,302.275,41.5264,74.9682,290.818,43.5544,74.8996,280.035,44.7165,74.8339,269.713,45.8299,74.7546,257.47,46.7921,74.6848,247.058,47.0469,74.6097,236.058,47.0098,74.5372,225.576,46.7536,74.2532,216.583,45.8981,74.1773,205.093,45.1733
0,75.0125,297.82,42.7348,74.9342,285.308,44.4036,74.8751,276.068,45.3323,74.8104,265.909,46.4247,74.9702,253.934,47.1143,74.896,243.677,47.3609,74.8236,233.921,47.1366,74.7463,223.538,46.8793,74.6709,213.659,46.1962,74.5899,203.295,45.0771
0,74.7167,292.251,43.0793,74.6394,278.683,44.9287,74.3333,268.383,46.0424,74.0278,256.171,47.0048,73.9706,244.628,47.6783,73.6908,234.756,47.6882,73.4174,224.291,47.4277,72.9377,214.266,46.973,72.6841,201.899,46.4113,72.4425,192.025,44.921
0,75.02,299.37,41.9757,74.9504,288.102,43.7186,74.8826,277.434,44.8716,74.8098,265.966,46.1732,74.7458,256.35,46.4945,74.677,245.952,46.9936,74.8303,235.055,46.7202,74.7597,225.673,46.2896,74.4771,217.689,45.2614,74.4008,207.109,44.3698
0,74.7073,290.967,42.7657,74.6224,276.205,44.5691,74.3227,267.358,44.9852,74.2565,255.261,45.7235,73.9572,243.823,45.7246,73.6766,234.008,45.5446,73.3978,222.568,45.0659,73.1331,212.703,43.9944,73.085,201.412,42.8991,72.832,191.553,41.274
0,75.0502,303.411,42.6636,74.9819,291.732,45.4606,74.9232,282.103,47.1524,74.8595,271.521,49.2193,74.7973,261.49,50.7045,74.5071,253.071,51.7193,74.447,242.749,52.7965,74.3881,232.948,53.3707,74.1201,225.633,53.3856,74.062,215.638,53.2136
0,74.9768,292.213,43.3393,74.8996,280.03,44.7173,74.5868,269.687,45.8363,74.5209,258.655,46.6064,74.2207,248.162,46.8725,74.3805,236.021,47.018,73.6516,227.519,46.6527,73.3798,217.441,45.7541,73.1173,206.802,45.0815,72.8612,196.727,43.3845
0,74.7722,302.32,41.2596,74.7073,290.962,42.7666,74.6378,278.779,44.4149,74.3316,268.48,45.5393,74.2659,256.287,46.509,73.9782,247.049,46.5888,73.9204,236.025,46.5662,73.6445,226.556,46.1475,73.3733,216.509,45.2635,73.3199,205.028,44.3399
0,75.0296,300.757,42.0225,75.2082,288.067,43.9761,75.3773,276.018,45.8309,75.3107,267.133,46.7148,75.2285,256.194,47.702,75.6074,244.734,48.3404,75.5205,234.893,48.5551,75.4356,225.535,48.0861,75.7728,214.61,47.9708,75.6667,204.2,47.2355
0,75.2733,298.016,41.9228,75.4444,285.467,43.8686,75.3652,274.962,44.7573,75.2819,263.523,46.552,75.2077,254.047,46.6212,75.137,244.893,46.9293,75.0591,235.087,46.7127,75.2,224.662,46.6819,75.1141,214.736,46.0004,75.031,205.244,45.1374
0,75.3031,302.294,41.521,75.218,289.388,44.0274,75.1547,279.849,45.742,74.8531,272.032,46.6953,74.7819,260.818,47.939,74.9488,250.223,48.6409,74.8696,238.96,49.4968,74.7993,229.377,49.4604,74.7311,220.213,49.2053,74.6488,209.556,48.2134
0,75.2648,296.463,42.6819,75.6907,283.959,44.8566,75.8458,272.12,46.6726,75.9925,260.906,48.1536,76.1428,251.428,49.1442,76.494,240.253,49.505,76.6144,230.653,49.6839,76.7169,220.463,49.5834,76.8142,210.775,49.0537,77.0926,199.726,48.2357
0,75.314,303.632,41.8398,75.5171,294.936,43.4308,75.692,283.797,45.6364,75.8468,271.975,47.4304,76.2349,260.831,48.6412,76.1429,251.373,49.387,76.2747,241.262,49.8053,76.6143,230.595,49.9171,76.7289,221.442,49.6399,76.814,210.727,49.2762
0,75.0112,297.933,42.198,74.6863,286.65,44.1992,74.3815,277.279,45.3974,74.0765,265.784,46.6932,73.79,256.059,47.4992,73.5047,244.526,47.9306,73.4589,233.632,47.876,73.1946,224.256,47.4358,72.9375,215.319,46.3524,72.6846,203.84,45.6312
0,74.7743,302.126,42.0759,74.4534,290.591,44.3607,73.8927,279.716,45.7741,73.5996,268.059,47.3169,72.8421,259.436,47.6933,72.5819,247.652,48.6011,72.1035,237.572,48.8336,71.6432,227.97,48.6052,70.9813,218.725,48.1791,70.7784,208.009,47.4522
0,75.2841,299.333,42.2396,75.4653,288.083,43.9712,75.6273,276.089,45.5699,75.791,265.97,46.6485,75.9469,256.358,47.1949,76.0958,247.159,47.4834,76.4451,236.204,47.6512,76.5769,227.863,47.2378,76.6792,217.859,46.5257,76.7644,207.353,45.5891
0,75.3041,302.159,42.0659,75.2479,293.391,44.1834,75.4281,282.379,46.1048,75.3514,271.876,47.6949,75.5102,260.673,49.1499,75.6595,250.146,49.5811,75.5808,241.133,50.0609,75.5048,232.501,50.2938,75.6336,222.26,49.9539,75.557,214.423,49.0872
0,75.325,304.963,42.1622,75.2686,296.032,44.5565,75.6938,283.513,46.935,75.6223,274.122,49.0726,75.7965,265.212,50.6254,75.9414,254.38,51.7465,76.0793,244.057,52.815,76.0036,236.428,52.8273,76.1334,226.97,53.1603,76.2354,215.975,53.14
0,75.547,299.41,41.9648,75.7221,288.168,43.7014,75.8885,277.477,45.1043,76.0358,266.048,46.3916,76.1866,256.428,46.944,76.3073,244.967,47.3704,76.4329,235.211,47.1337,76.541,224.83,46.863,76.4358,215.944,45.7733,76.5263,205.517,44.8598
0,74.7152,292.365,42.548,74.8901,278.814,44.4071,74.3381,269.759,45.338,74.2781,258.72,46.1205,74.2191,248.256,46.39,74.1608,238.291,46.1848,73.6569,229.766,45.5941,73.6015,218.572,45.1118,73.3346,208.875,44.0515,73.2846,198.708,42.7854
0,75.0627,306.955,39.7424,74.9991,296.814,41.0738,74.6803,287.107,42.0955,74.6089,275.305,42.7252,74.3024,265.267,43.1307,74.2341,253.371,43.1848,73.9399,243.175,42.8142,73.6508,232.389,41.9607,73.3747,222.059,41.1541,73.1033,211.255,39.6929
0,75.0587,304.95,42.1665,75.2485,293.337,44.4484,75.4285,282.319,46.3645,75.3612,273.107,47.754,75.2774,261.863,48.9713,75.433,251.239,49.6482,75.5812,241.091,50.2962,75.7217,231.441,50.4609,75.8451,221.247,50.1186,75.756,212.441,49.6377
0,75.4827,291.21,41.9513,75.6551,280.485,42.8852,75.7976,267.759,43.6868,75.9532,258.183,43.5586,76.0909,247.833,43.3968,76.4413,236.91,42.9604,76.3466,228.57,41.9466,76.4423,217.543,40.866,76.7483,207.074,39.6139,76.8279,197.104,37.5703
0,74.8068,308.096,40.8939,74.7595,299.103,43.0604,74.6892,286.422,45.2469,74.629,275.732,46.871,74.3262,265.523,48.1827,74.0296,254.628,49.1389,73.983,245.466,49.396,73.6996,234.442,49.775,73.6501,224.018,49.6827,73.3869,215.065,48.998
