1,74.9998,296.757,41.3423,75.1761,284.427,42.5156,75.0849,271.417,43.5941,74.7709,261.546,43.9782,74.9284,249.871,44.0038,74.6154,238.685,44.0475,74.3206,229.157,43.2149,74.4608,217.044,42.5224,74.1725,207.469,40.8578,74.5037,194.692,39.7823,74.2249,186.022,37.6414,73.9435,176.009,35.1518,73.8622,165.674,32.3643,73.9735,155.839,29.5095,73.8809,144.93,26.6348,73.7949,135.91,22.7665,73.875,125.305,19.315,73.9457,115.189,15.5206,73.6844,107.764,10.5691,73.7445,98.3463,5.96042
1,75.4711,289.995,41.3742,75.6217,276.77,42.2302,75.7532,263.022,43.0009,75.6484,251.257,43.0549,75.7698,239.008,42.8286,75.6577,227.398,42.1663,75.7605,215.407,41.278,75.6417,204.041,39.7961,75.518,192.347,37.9484,75.2031,182.066,35.6103,75.4714,169.922,33.125,75.3378,158.342,30.4208,75.2098,147.335,27.8806,75.2732,137.6,24.5217,75.3079,126.306,21.2056,75.176,116.761,16.9748,75.3701,106.501,12.8182,75.3711,95.5442,8.83184,75.3843,86.6561,3.59144,75.3892,77.208,0.723972
1,74.698,289.689,42.4537,74.3774,277.548,44.1118,74.0692,266.165,44.691,73.7707,254.082,45.4447,73.2545,243.802,45.2707,72.982,231.848,45.0151,72.7206,219.466,44.7399,72.2549,208.719,43.6594,71.8097,198.457,42.4261,71.5883,186.934,40.9854,71.1722,176.804,38.8498,70.973,164.765,36.7697,70.5863,154.819,34.08,70.4039,143.908,31.325,70.0418,134.143,28.0023,69.8748,123.53,24.6858,69.5294,114.572,20.6533,69.7171,103.18,17.2604,69.2111,95.4432,12.4263,69.2177,85.4194,7.9665
1,74.9997,296.746,41.3441,74.9142,282.879,43.5198,74.5982,272.449,44.4195,74.2888,261.256,45.2345,74.2174,248.322,45.9112,73.9284,238.321,45.7235,73.6456,227.718,45.275,73.1534,217.575,44.4161,73.1068,206.01,43.7298,72.849,195.036,42.2477,72.804,183.748,40.8119,72.5583,172.169,39.0487,72.3225,162.755,36.4388,72.0921,152.228,33.7461,72.0513,141.522,30.8119,71.8321,131.269,27.8785,71.6159,122.104,24.1965,71.4047,112.069,20.388,71.1974,103.032,16.2441,70.9932,93.7683,11.8376
1,75.3124,303.822,41.0216,75.2169,289.505,43.4993,75.1345,277.411,45.1215,75.0471,264.689,46.6131,74.7324,253.867,47.3633,74.6573,242.443,48.0243,74.796,229.54,48.3157,74.5062,220.349,47.8688,74.2102,208.62,47.5256,74.1368,197.548,46.7767,74.268,187.087,45.4442,74.1868,176.257,43.9577,74.2956,165.211,42.3224,74.2074,154.688,40.2212,74.3024,144.714,37.478,74.0331,135.097,34.7218,74.4553,124.147,31.8725,74.5119,113.666,28.7049,74.4153,105.916,24.4937,74.6126,95.2168,21.0567
1,74.9803,294.101,40.9842,74.8922,280.63,41.8638,74.808,267.901,42.4489,74.7338,257.096,42.3128,74.4187,245.626,41.916,74.5629,232.606,41.4569,74.2646,222.305,40.4295,74.4007,210.605,38.9351,74.3107,198.506,37.5136,74.0305,189.699,34.9646,73.9426,177.842,32.6854,73.6664,168.174,29.5418,73.7692,155.895,26.9447,73.4971,145.63,23.7463,73.4141,135.856,19.9433,73.1502,125.77,16.1927,73.2342,114.953,12.321,72.9779,106.305,7.6898,72.7213,97.3586,2.62134,72.837,86.9707,4.34931
1,74.6628,284.548,41.7412,74.5841,271.616,42.3336,74.2723,260.573,42.454,73.9632,247.692,42.7357,73.8976,235.602,42.2973,73.6129,225.168,41.2448,73.5504,213.235,40.1782,73.0627,201.844,38.7607,72.8029,191.067,36.7769,72.7519,179.112,34.8624,72.3061,169.336,31.8877,72.0719,157.65,29.6465,71.8435,147.299,26.5742,71.6204,137.401,23.1005,71.2238,127.856,19.2682,71.1924,116.891,15.6908,70.9838,106.978,11.4282,70.7828,96.9057,7.27706,70.578,87.7657,2.28842,70.4596,77.8454,4.56007
1,75.038,302.275,41.5264,74.9498,288.16,43.4552,74.4145,284.011,44.1041,74.0747,265.879,46.1936,73.7777,253.791,47.1481,73.2647,243.464,47.4106,73.24,238.1,46.4541,72.749,227.456,46.0009,72.7141,215.372,45.4735,72.4665,204.854,44.3804,72.2273,193.912,43.1022,72.1976,181.828,41.624,71.7775,167.103,40.5651,71.5547,161.747,36.8777,71.1741,146.126,35.6577,70.9767,136.369,32.573,70.7885,125.719,29.4792,70.606,115.568,26.2197,70.2227,111.091,20.5465,69.8784,102.032,16.44
1,75.0264,301.071,40.6655,74.9387,287.015,42.6165,74.8624,275.124,43.7451,74.5447,263.809,44.5797,74.241,253.039,45.1372,73.9434,241.701,45.1539,73.658,230.939,44.7141,73.1589,219.627,44.0451,73.1131,207.93,43.5837,72.6444,196.823,42.1067,72.4004,186.291,40.2865,72.166,175.391,38.5445,71.7425,165.783,35.9333,71.5252,155.09,33.2295,71.1298,145.559,30.3106,70.9308,135.083,27.1673,70.7358,125.076,23.6563,70.3727,115.438,19.82,70.1853,106.221,15.4674,69.8348,97.86,10.9683
1,74.2158,298.364,40.0547,73.8925,284.621,40.9757,73.8295,270.375,41.8043,73.289,258.154,41.907,73.0087,246.603,41.5235,72.7357,233.429,41.096,72.2529,221.997,40.0595,72.0086,209.181,39.0222,71.5598,198,37.0059,71.1316,186.45,34.8763,70.7163,175.492,31.8394,70.3326,163.386,29.7781,70.1542,151.227,27.0639,69.5949,141.739,23.1776,69.4448,129.319,20.13,69.1006,119.413,15.7676,68.7812,108.688,11.7205,68.1235,99.4592,6.81834,67.9911,89.0571,1.93081,67.9035,79.2919,0.188383
