73.1836,303.705,43.9961,73.1431,285.24,47.1251,73.0909,264.559,49.368,73.2732,246.949,49.8116,73.2011,229.765,48.1227,73.3396,211.904,45.8187,73.2454,194.496,42.1925,73.1419,176.682,37.5941,73.2106,155.647,32.7665,72.9054,140.537,25.5503,73.1305,124.458,17.5883,72.9805,109.265,8.83413,73.2025,93.6178,7.37337,72.9994,78.137,15.8098,72.945,61.6341,23.1649,72.8888,46.5683,28.9863,72.8214,31.2897,33.4494,72.8609,16.1049,36.6094,72.7716,1.67763,38.5997,72.8725,-13.0996,39.7305,72.8401,-27.4512,39.4724,72.6976,-41.1915,37.8088,72.6993,-55.1169,35.4677,,,
73.396,283.85,47.5905,73.5816,264.523,49.8526,73.5142,248.068,50.0943,73.666,230.671,49.7649,73.5798,214.673,47.7008,73.4831,197.973,44.4384,73.7833,180.82,40.5367,73.6638,165.659,34.9715,73.7171,149.251,28.6343,73.757,134.604,21.0569,73.94,118.884,12.435,74.1126,105.295,4.16226,74.1686,89.2241,12.8259,74.2002,73.4036,20.3205,74.212,58.3613,26.1507,74.3235,42.5954,31.0147,74.4046,27.8298,34.4724,74.441,12.7307,36.6807,74.4527,-1.36368,37.5071,74.4233,-15.7478,37.3758,74.6109,-30.8427,34.3314,75.3362,-45.1623,33.367,74.6487,-58.4168,27.6447,,,
73.4343,297.866,45.1632,73.8835,278.596,48.1491,74.0441,259.818,49.6265,74.4211,242.6,50.048,74.5335,225.736,48.8118,74.6189,208.216,46.5007,74.8926,191.166,43.2836,75.1223,173.775,38.4484,75.1346,157.603,32.6331,75.4909,141.168,25.914,75.6377,126.428,17.4621,75.7455,111.257,8.40476,76.0203,96.1562,8.07043,76.5484,79.2812,16.4714,76.8435,63.3425,23.0565,77.1194,44.1705,29.6356,77.2555,28.7414,33.6633,77.5572,13.5455,36.4187,77.7897,-0.321693,42.5027,77.7759,-1.11393,37.7122,77.8966,-15.8809,37.9664,78.1085,-30.6183,37.3151,78.1356,-44.9104,35.4516,78.2298,-58.9723,32.3153
73.1836,303.711,43.9952,73.3998,285.209,47.3804,73.8307,265.799,49.6509,73.7496,248.081,50.0899,73.8914,230.722,49.529,74.01,213.772,47.4251,74.1075,197.178,44.1687,74.1851,180.92,39.8966,74.2167,161.086,35.3028,74.0735,146.423,29.0325,74.1004,131.974,21.318,74.106,117.668,12.6886,74.2614,103.548,3.59716,74.4725,88.2137,12.0267,74.7854,72.5794,19.5155,75.0453,57.7348,25.636,75.3719,42.5182,30.4685,75.5087,27.8041,33.806,75.7146,13.447,36.2282,75.8549,-0.837296,37.3641,75.9348,-14.932,37.1648,75.9612,-28.6873,36.0251,76.0179,-42.2651,33.6588,76.161,-55.8259,30.3448
73.4355,297.798,45.4335,74.374,276.002,48.5472,74.7641,258.546,50.5374,75.121,242.584,50.7363,75.4503,227.825,49.5601,75.9346,210.184,47.8483,76.3676,193.066,44.7618,76.7645,177.238,40.4851,76.935,162.471,34.7357,77.6038,145.817,28.7837,77.7126,132.207,20.8317,78.1072,116.852,12.5765,78.1525,103.483,4.1363,78.6203,88.3709,12.0958,79.1202,72.434,18.888,79.2745,58.1149,24.3803,79.7338,43.0051,28.66,80.1087,28.7376,31.3521,80.5809,13.8633,33.3449,80.8386,-0.357229,33.871,81.5732,-15.2162,31.3915,81.8835,-28.8885,29.3312,82.1309,-44.9647,27.7227,82.6256,-58.3644,23.7305
73.4343,297.854,45.165,73.382,278.438,48.6765,73.5649,259.581,50.6251,73.4921,241.144,51.4446,73.4174,224.287,50.6284,73.3379,207.741,48.75,73.2458,189.741,45.8716,73.1504,173.152,41.6261,72.6686,158.414,35.7851,72.938,141.858,29.5578,72.8189,126.974,21.9891,72.6875,111.695,13.7785,72.7127,97.8772,4.34661,72.6801,83.3618,10.4549,72.9989,82.498,11.8333,73.2455,67.3302,18.9488,73.7213,52.1473,24.775,73.9911,37.3669,29.0965,74.4027,19.1404,33.7343,74.7632,4.80952,35.6946,75.0419,-9.36673,36.2733,75.1547,-23.0597,35.7709,75.392,-36.3803,34.1204,75.5245,-50.3259,31.7747
73.396,283.85,47.5905,73.5858,265.77,49.6576,73.9766,245.728,50.9329,74.1153,229.603,50.3909,74.4274,210.897,47.7315,74.7104,193.66,44.4487,74.7574,176.851,39.9811,74.9465,156.677,35.6117,74.9423,140.266,29.0398,74.9186,124.282,21.3534,75.0544,109.329,12.9916,74.9996,95.1448,3.68716,75.1445,79.123,12.3824,74.9649,63.8445,19.9032,75.0464,48.2458,26.2367,74.9719,33.5566,30.9783,74.8763,18.8376,34.8946,74.764,4.49339,37.2951,74.7365,-9.61025,38.4516,74.5906,-23.0057,38.4446,74.5828,-37.3274,37.7619,75.0236,-51.1239,37.4297,,,,,,
73.6884,294.968,45.8687,73.6149,273.277,49.2234,73.8587,272.012,49.4167,73.7806,253.664,51.0762,73.9299,236.96,50.75,74.0493,218.406,50.0924,73.9389,201.412,47.5756,73.8202,183.939,44.1674,73.7006,167.781,39.4434,73.7548,150.539,33.8977,73.6141,135.159,26.946,73.4582,119.418,18.7396,73.2951,104.015,10.1463,73.1623,89.6887,5.68605,73.2613,72.774,15.2312,73.0547,57.2558,22.8115,72.8577,42.2095,28.6269,72.672,27.0791,33.6058,72.6087,11.8331,37.4658,72.4305,-2.63276,39.6415,72.1617,-16.7863,40.7874,72.0029,-31.0594,41.0277,71.7589,-45.018,39.8688,71.4939,-59.1302,35.1028
73.1717,297.831,45.171,73.1278,278.522,48.1676,73.0785,259.655,49.9007,73.022,241.304,50.0433,72.5194,225.386,49.1144,72.2517,207.788,46.6034,71.9947,190.608,43.2172,71.7444,173.857,38.6633,71.3029,158.239,32.5045,71.0687,141.458,26.0625,70.8387,126.448,19.1904,70.5865,111.002,9.29054,70.5875,96.169,7.40641,70.389,80.3177,15.9458,70.2134,64.7438,23.0239,70.0583,49.5534,28.6777,69.9216,34.4357,32.857,69.6846,19.5186,35.8093,69.4235,1.5085,39.3032,69.0578,-12.7626,39.9374,68.6516,-26.7538,39.557,68.2084,-40.2885,37.801,68.0092,-54.3074,35.4189,,,
73.4222,293.586,45.8275,72.8728,275.806,48.8392,72.8321,255.932,50.7281,72.5584,238.917,50.8982,72.5161,222.239,49.6604,72.4643,203.943,47.5379,72.1897,188.976,41.8906,72.1261,170.748,37.1657,71.8621,156.144,30.6867,71.9692,139.605,23.7309,71.8708,124.75,15.2487,71.7624,105.864,7.43569,71.9006,90.5139,8.85232,72.0743,74.9001,16.4857,72.2167,59.1456,22.8035,72.3293,43.1145,27.9682,72.5372,27.806,31.5558,72.7041,12.9045,34.1073,72.9321,-2.53715,35.7211,72.9077,-17.1295,35.8874,72.9499,-31.622,35.1231,73.0342,-45.9104,33.0949,72.9881,-59.8756,30.2385,,,
73.1717,297.837,45.1701,73.1309,279.847,47.9621,72.8275,254.807,50.4321,72.5558,238.985,50.4294,72.2928,222.232,49.4427,71.8226,206.737,46.805,71.3751,190.479,43.2496,71.1507,172.889,38.8909,70.538,158.04,32.7602,70.3336,141.962,26.4972,69.9391,127.511,18.6592,69.7256,112.602,9.79481,69.4147,98.0487,6.46398,68.9656,82.3356,14.472,68.4213,67.1911,20.7975,68.1032,51.5203,26.4266,67.7091,35.9058,30.6119,67.2422,21.1205,33.064,66.9708,6.38873,34.7923,66.6561,-8.5198,35.3552,66.3,-22.9165,34.8018,65.9939,-36.8525,32.7539,65.8645,-51.3716,30.1725,,,
73.1869,305.186,43.7656,73.396,283.85,47.5905,73.5816,264.523,49.8526,73.2842,249.123,50.3937,73.4406,230.603,50.0035,73.356,212.61,48.2953,73.2633,194.205,45.6084,72.9717,178.925,41.164,72.6829,162.252,36.0163,72.5844,146.039,29.5385,72.12,130.767,22.2851,71.8403,116.405,13.7244,71.8936,101.684,4.39362,72.0598,85.274,10.6854,72.0654,68.7327,17.9002,71.9226,53.4981,23.4801,71.7887,38.3177,28.0098,71.7689,22.2334,30.1546,71.748,7.10571,32.0559,71.7099,-7.59481,32.2668,71.67,-26.0682,33.7099,71.6915,-40.6175,32.0217,71.5983,-54.7952,29.1305,,,
73.4143,290.78,46.2628,73.8497,270.925,48.6043,73.7674,251.459,50.484,73.9164,234.898,50.1821,73.8228,218.569,48.5301,73.9279,200.625,46.2429,74.0105,183.26,42.465,74.0725,166.386,37.5807,73.9798,150.425,41.3754,74.1019,150.032,29.1919,74.1233,134.668,21.414,74.1189,118.92,12.9797,74.096,104.077,3.37964,74.4262,84.9498,10.2841,74.719,68.1726,17.4676,74.9583,52.4205,23.1529,75.2639,36.5592,27.7469,75.4977,21.0842,30.7694,75.6698,6.14756,32.8482,75.8778,-8.71599,33.7412,76.0989,-23.5579,33.426,76.3195,-38.1413,32.1224,76.5138,-52.6959,29.7573,,,
73.6752,290.692,46.7857,73.8577,272.062,49.1634,74.2486,252.648,50.5256,74.3752,234.882,50.6344,74.679,214.612,49.6615,74.9646,197.992,46.951,75.2156,181.761,42.9766,75.6201,165.132,37.8642,75.9794,148.932,32.1823,76.1305,134.465,24.6804,76.419,119.571,16.6283,76.6659,104.918,7.58279,77.0492,89.9039,8.70783,77.2188,74.6151,17.0439,77.6107,59.2749,23.9245,77.9116,44.0645,29.8145,78.1502,29.7904,34.1563,78.4128,15.1861,37.3318,78.6954,0.811724,39.2937,78.8933,-13.0313,39.974,79.0921,-26.7356,39.4458,79.264,-40.4994,38.0194,79.4345,-53.6078,35.1001,,,
73.1869,305.186,43.7656,73.3998,285.209,47.3804,73.3457,266.958,49.7172,73.2865,249.043,50.8742,73.4428,230.538,50.4644,73.1487,214.46,48.8327,73.2786,196.84,46.3486,73.1833,179.715,42.4142,73.0824,163.845,37.0084,72.9719,147.54,30.8533,72.8555,132.975,23.282,72.8976,116.722,15.4462,72.5843,103.107,5.80345,72.86,87.625,10.0432,73.1234,71.9353,17.8553,73.34,56.6055,24.1411,73.6378,40.6565,29.4084,74.0012,25.4877,33.2075,74.2891,10.8368,34.4039,74.5038,-4.3077,35.6267,74.5652,-18.4228,35.2281,74.6696,-32.3694,33.7665,74.7886,-46.4655,30.9651,74.8488,-62.9053,29.899
73.4326,296.3,45.924,73.8832,277.013,49.6356,74.0513,259.451,51.5957,74.1928,240.99,53.0671,74.3164,224.164,52.6318,74.4123,206.742,50.843,74.6884,188.928,48.2844,74.5455,173.297,43.7814,74.7685,156.488,38.9607,74.7755,140.139,33.0429,74.7535,124.863,22.4633,75.0577,109.328,13.7187,75.1388,92.9784,4.43416,75.1244,78.9055,8.60314,75.3648,62.3811,16.7445,75.357,42.7193,25.0839,75.3615,27.0023,30.5333,75.4439,11.5801,34.4302,75.3775,-3.17666,37.1824,75.4627,-18.2764,38.9958,75.1864,-30.9772,45.5112,75.5755,-33.0409,39.4335,75.6177,-47.363,38.6989,75.5828,-61.5838,37.0382
73.6932,296.384,45.6497,73.8864,278.437,48.9209,74.2847,258.356,51.2862,74.4061,239.024,51.7779,74.7407,222.431,50.7113,74.6284,205.6,53.5859,75.2285,203.349,48.6859,75.458,184.98,45.3707,75.6383,165.717,41.4803,75.979,148.098,35.6593,76.2756,131.103,29.4211,76.7099,115.347,21.7256,76.9339,100.508,12.7267,77.2701,85.4869,3.62766,77.6716,68.2677,12.2385,77.9961,52.2472,19.429,78.2221,36.2001,25.3415,78.3711,20.678,29.7409,78.5375,5.00202,33.2451,78.7266,-10.1098,35.1224,79.0824,-25.3173,36.0136,79.2943,-40.2248,35.8526,79.4503,-54.9083,34.2183,,,
73.1869,305.192,43.7647,73.9143,286.733,46.6324,74.0794,267.187,48.9452,74.4556,248.233,49.8253,74.3628,234.07,48.9548,74.6719,214.882,47.4342,74.5417,199.105,44.2033,74.604,182.727,39.9044,74.8358,165.938,34.4922,74.6705,150.962,28.1495,74.8622,136.267,20.3294,74.8381,121.041,11.8322,74.9893,107.346,4.42208,75.1478,90.6133,13.2951,75.2746,75.1854,20.251,75.2205,59.977,25.9549,75.2757,44.7754,30.2662,75.2957,29.7684,33.6546,75.2867,15.3249,35.5323,75.3515,0.957253,36.286,75.4661,-13.4298,35.9465,75.4177,-27.7703,32.1835,75.8536,-41.9155,31.3045,75.3819,-54.8071,24.8764
73.1869,305.186,43.7656,73.1431,285.234,47.126,73.0962,265.718,49.6704,73.0393,245.648,50.7225,72.5356,230.462,50.0358,72.2721,213.386,48.3819,72.0048,195.909,43.8108,71.7529,178.766,39.3769,71.3132,162.008,33.9134,71.0767,145.698,27.3362,70.84,129.073,19.642,70.6237,109.236,12.7055,70.2209,95.3592,3.82119,69.897,78.9681,13.0006,69.6133,62.9655,20.4767,69.3687,47.4639,26.6173,69.1669,31.8182,31.6334,68.7473,17.3816,34.8203,68.5085,2.75999,37.1893,68.3129,-11.8924,38.2832,67.962,-25.9996,38.3113,67.6714,-40.119,37.1047,67.3547,-54.0868,34.8932,,,
72.8842,282.447,47.8123,72.8437,261.99,50.0149,72.5661,243.36,50.634,72.0792,227.272,49.9096,71.6182,208.448,48.2074,71.3895,190.316,45.1527,70.7673,174.323,40.7856,70.5615,157.174,35.1381,70.177,140.45,28.8429,69.6175,125.422,21.0326,69.4271,109.47,12.4475,68.9067,94.9341,4.01561,68.6567,79.0316,12.6516,68.157,63.3068,19.8798,67.8794,47.2569,26.1339,67.3877,32.0873,30.7169,66.8378,17.3108,33.0727,66.4083,1.74415,34.7998,65.9425,-12.7255,35.4513,65.4757,-27.1832,34.9523,65.4773,-45.6175,35.4486,64.8598,-59.1366,32.6707,,,,,,
72.908,296.309,45.6687,72.878,275.594,49.8611,72.3632,258.028,51.8305,71.8797,240.733,52.6716,71.4278,222.68,52.6838,71.2135,205.2,51.1466,71.0049,188.206,48.2536,70.601,172.431,44.0048,70.0291,156.118,38.9013,69.6348,140.959,29.8426,69.2708,125.953,21.9795,69.2598,110.639,13.2889,68.7239,96.5663,3.50077,68.9038,82.0596,9.51046,68.8814,62.6282,19.5299,68.966,47.3178,26.6821,69.1797,32.3363,32.9143,69.0447,32.5844,32.4034,69.0035,18.0829,36.8145,69.0944,3.20104,40.2095,69.0656,-10.6432,42.0413,69.0633,-25.2071,43.134,68.9726,-39.0114,42.9634,68.9092,-53.207,41.8317
73.1869,305.186,43.7656,73.1481,285.021,48.1695,73.1062,266.681,50.9753,73.0537,246.412,52.9196,72.775,229.039,52.9574,72.7226,211.085,52.0235,72.4562,192.74,50.0528,72.3996,175.906,46.8468,72.1419,160.286,41.9683,72.0734,142.87,36.6651,72.1704,126.112,30.371,72.0671,111.031,21.9658,71.7944,96.1981,13.5637,71.6707,82.1648,3.60147,71.8429,64.8739,10.8915,71.8597,48.3907,18.1871,71.8599,31.9236,23.6831,71.7328,16.0501,28.0313,71.6122,0.304779,31.2134,71.392,-14.726,32.8165,71.2879,-30.3228,33.8449,71.1436,-45.7009,30.5739,70.8684,-60.6009,28.8461,,,
73.1992,311.234,42.5561,73.4026,286.632,46.9066,73.589,267.088,49.2086,73.5131,248.103,49.855,73.4606,232.426,52.4011,73.6692,231.785,49.35,73.575,213.698,47.6607,73.6856,196.161,44.7969,73.7702,178.272,40.8933,74.0265,161.016,35.9131,73.8838,145.647,29.4432,73.9087,129.909,22.1642,73.913,115.117,13.2486,74.0582,99.4401,4.58085,74.0995,83.3354,11.3036,74.2682,66.7455,19.0221,74.2598,51.09,24.7634,74.2278,35.6139,29.142,74.1678,19.8339,32.3905,74.3101,4.45113,34.5263,74.1566,-13.5496,36.9221,74.2938,-28.6065,36.84,74.2832,-43.0674,35.1931,74.1456,-57.2824,32.8776
73.4343,297.86,45.1641,73.3835,279.879,47.9548,73.5638,259.626,50.3791,73.489,241.264,50.7359,73.4142,224.379,49.9472,73.3217,207.038,46.3046,73.2291,189.991,42.7088,73.3244,172.59,37.9318,73.4019,156.446,32.1647,73.2702,140.618,24.9482,73.3043,124.486,17.0155,73.1368,106.318,9.43032,73.3393,90.3505,7.15731,73.4281,74.7745,15.2126,73.6315,59.139,22.1784,73.6598,43.9572,27.7469,73.9068,28.3993,32.229,74.0987,13.3278,35.4164,74.2386,-1.24672,37.0998,74.3256,-15.7293,37.7006,74.4535,-30.0988,37.3678,74.6863,-44.2402,35.644,74.6755,-58.1062,33.0131,,,
73.698,297.82,45.4276,73.8803,277.18,48.8656,74.0368,257.204,50.9923,74.3921,236.879,51.6694,74.5196,222.387,50.9416,75.0175,203.291,49.1228,75.2808,187.514,45.8858,75.6831,169.649,41.7823,76.0549,153.922,36.0986,76.1908,137.802,29.3532,76.4825,122.766,21.4641,76.8831,106.861,12.9931,77.0777,91.8807,3.82216,77.2368,75.7862,12.2733,76.9273,60.809,18.6584,77.3344,59.7243,19.8924,77.6356,43.5941,26.1321,77.8452,27.649,31.4388,78.0888,12.0825,35.3071,78.352,-2.98665,37.767,78.4968,-18.1372,39.3331,78.5451,-32.9572,39.5627,78.7376,-47.6862,38.7789,78.9089,-61.5236,36.5109
73.4383,299.293,44.9416,73.6427,281.133,48.2589,73.5837,264.435,50.3495,73.9673,243.405,51.5371,73.8857,228.467,50.8081,73.9959,209.688,49.4648,74.0881,192.507,46.3525,74.1565,174.928,42.6315,74.0169,158.659,37.2758,74.0518,142.096,31.191,74.0686,126.648,23.5685,73.8981,112.06,15.0925,74.0351,96.0681,6.16726,74.0649,80.6851,10.0466,74.0894,64.3181,17.981,74.0925,48.5574,24.4969,74.0692,32.74,29.822,74.1368,17.3126,32.7417,74.0573,1.91707,35.1233,74.0577,-13.216,36.3016,74.0217,-28.0065,36.1861,74.034,-42.5337,34.7539,73.9436,-59.9418,34.5693,,,
