71.3436,285.387,45.5992,69.6818,259.546,48.0329,67.9397,237.424,48.6734,66.8431,213.267,49.1062,66.2561,189.962,46.3076,65.5313,168.775,43.4589,65.6784,145.302,40.0546,65.9703,123.63,35.478,66.8839,102.499,29.7333,67.8537,81.3681,23.1624,68.9913,61.0221,15.9797,69.1838,46.5721,22.3002,70.3796,41.4897,7.64025,72.29,23.7802,5.55253,74.4939,8.66854,12.7241,76.8716,-6.66255,19.0247,79.3986,-21.9147,24.4765,82.061,-36.5466,28.5274,84.9391,-51.0422,31.7074,,,
71.8453,301.046,42.8503,70.0864,276.289,44.8115,68.7466,251.496,46.042,67.9845,228.209,45.5164,67.5202,205.208,44.1317,67.525,181.87,42.0047,67.7075,160.123,38.3488,68.2426,138.391,34.1414,69.0472,118.193,28.6261,70.1201,93.2807,23.7952,71.1636,74.1008,16.333,72.6437,54.5848,8.50866,74.8007,37.5829,7.66934,76.7212,22.7335,14.4777,79.1155,7.31872,20.5646,81.4426,-7.06855,25.097,83.9283,-21.2435,28.5706,86.5937,-35.6253,31.2609,90.1482,-51.3071,31.8526,,,
71.3467,281.428,45.7235,69.6796,258.499,47.2445,68.8818,233.326,48.2251,68.3781,209.816,47.771,68.1294,187.745,46.5239,68.2803,167.084,43.6059,68.9713,144.126,38.2516,69.9353,122.895,33.4969,71.2748,102.124,27.9258,72.7557,81.8934,21.4369,74.4813,62.3339,14.0838,76.3907,43.4558,5.64524,78.8451,26.3662,7.06724,81.2881,11.0325,13.9903,83.8159,-4.22214,20.0089,86.5473,-19.037,24.7143,89.382,-33.8924,28.5427,92.4597,-48.2899,31.2814,95.4737,-62.0732,32.772,,,
71.3297,293.754,44.2731,68.8675,272.035,46.2595,67.1208,248.715,47.2363,66.0226,224.442,47.3354,64.7945,203.437,46.2149,64.1322,180.888,43.8778,63.4907,161.239,39.8839,63.3502,139.718,35.8881,63.5683,118.999,30.5837,63.9116,99.6011,24.2048,64.1816,81.7576,16.2627,65.2243,61.7822,8.34782,66.6136,44.2407,4.56146,68.3325,26.085,13.7766,70.239,10.8825,20.4345,72.088,-3.45115,25.6144,74.2497,-18.1111,30.0083,76.1531,-31.6672,33.1184,78.4466,-45.5232,35.2561,80.7973,-59.2822,36.4099
71.0672,293.77,44.0147,69.1854,260.794,47.3533,67.698,238.507,48.492,66.6008,215.208,48.9787,66.026,193.35,48.1352,65.3102,172.646,46.1959,65.2459,151.681,43.2479,65.572,130.065,39.4959,66.139,109.949,31.7164,66.8368,90.6192,25.777,68.0548,71.208,18.6867,69.415,51.9012,11.0801,71.131,33.7477,2.72212,73.4126,19.186,9.72486,75.8206,4.56298,16.2762,78.2705,-9.62357,21.5095,80.8692,-23.7707,25.8419,83.5109,-37.6016,28.999,86.3245,-51.2942,31.0942,,,
71.8453,301.046,42.8503,70.5892,275.138,44.4972,69.6933,251.739,45.5176,69.3486,226.381,45.3856,69.0277,203.643,43.9957,69.1433,181.417,41.6777,69.6243,159.85,38.2005,70.2317,138.945,33.9723,71.2805,118.225,28.7739,72.5272,98.3981,22.6448,74.0801,78.9697,15.6256,75.7202,59.5655,8.00326,77.8678,42.274,4.86757,80.1176,26.6589,11.6487,82.4551,11.3136,17.438,85.0347,-3.47421,22.0556,87.4478,-19.7438,26.5128,90.1911,-33.9353,28.8841,93.0919,-47.7355,29.993,96.0266,-61.4639,30.1562
72.1099,295.298,43.7619,70.6022,272.414,45.4402,69.9519,248.169,46.3617,69.3458,227.389,45.6522,69.4914,198.949,45.3403,69.7735,178.131,42.5847,70.2131,157.689,38.9088,71.1446,137.133,34.4535,71.9659,117.818,28.7134,73.492,97.0304,22.6031,74.8446,78.7056,15.394,77.1279,57.9145,3.9668,79.3809,42.8125,9.15497,81.8049,28.0459,15.6093,84.315,13.6576,21.0851,86.9238,-0.741071,25.3599,89.7046,-14.3886,28.3271,92.6561,-28.1672,30.5393,95.6574,-41.3373,31.366,98.7373,-54.2425,31.099
72.3756,302.551,42.6059,70.5729,281.659,44.1816,69.6843,254.046,45.5993,68.8568,232.679,45.1536,68.5434,211.261,43.8081,68.4772,189.095,41.6927,68.8013,168.286,38.5766,69.6518,147.293,34.5926,70.7576,127.016,29.5699,72.0691,106.883,23.5486,73.5464,87.6382,17.3866,75.437,68.8032,9.73763,77.2636,51.4229,3.71365,79.4221,36.1138,11.0682,81.6051,21.1148,17.3649,83.8831,6.62856,22.4431,86.1607,-7.74262,26.3961,88.6669,-21.8584,29.3427,91.2057,-35.5878,30.99,93.6778,-50.4033,32.6491
72.3813,306.863,42.4511,70.835,280.218,44.9168,69.682,256.259,46.4191,69.1153,230.332,46.9329,69.0336,206.246,46.2803,68.9438,184.621,44.072,69.451,161.976,41.2168,70.2675,138.877,37.7142,71.3176,117.643,33.0455,72.5487,93.6664,28.1864,74.367,74.0618,22.1536,75.9608,55.772,14.1861,75.7787,44.9885,19.0959,78.1272,37.0117,5.98675,80.6334,20.3567,8.99412,83.2022,5.35291,15.491,85.8974,-9.7432,21.0256,89.702,-26.3288,25.1219,92.6571,-41.2179,28.3252,95.8145,-55.2089,30.1968
71.8462,302.444,42.891,69.5716,278.832,44.6515,67.3799,246.474,47.3777,65.813,223.386,47.3034,64.6173,201.506,46.3741,63.9782,179.104,44.6591,63.3754,158.825,41.2271,63.2501,137.561,37.5687,63.4856,117.107,32.926,63.9779,96.7618,24.1613,64.7633,77.3754,17.3562,65.9031,57.9838,9.64563,67.1983,40.1918,3.16886,68.9354,24.5385,10.9024,70.7883,9.39932,17.276,72.6969,-5.3475,22.4965,74.7954,-20.1287,26.7436,76.9837,-34.4086,29.8349,79.3975,-48.7746,31.9268,81.7688,-62.4948,32.7491
70.8336,284.029,45.5662,68.698,260.771,47.1208,66.7498,238.645,46.4074,65.6823,215.403,45.672,64.9449,192.558,43.9283,64.4741,171.094,40.9679,64.4701,148.68,37.5266,64.8054,127.864,32.8522,65.4625,106.655,27.3666,66.356,86.4878,21.0941,67.4335,67.2779,13.7426,68.8034,48.1511,5.46735,70.5245,32.1214,7.35054,72.5691,16.7799,14.2664,74.7595,1.84668,20.2796,77.1043,-12.9923,25.0588,79.4305,-27.0573,28.5531,81.9857,-41.2111,31.2914,84.6283,-55.1097,32.8942,,,
71.8467,295.339,43.4986,70.6045,271.172,45.3966,69.9535,247.081,46.0783,69.5868,224.295,45.7639,69.6896,199.977,44.5001,69.7563,179.862,41.6007,70.3961,157.746,38.1164,71.502,136.526,34.057,72.8152,115.576,29.0407,74.4509,95.6642,23.0781,76.1866,76.2032,16.4044,78.2737,57.3389,8.55876,80.6691,40.346,4.02654,83.316,24.5837,11.4515,85.8824,9.74226,17.4743,88.6737,-6.48498,23.1234,91.5024,-20.7537,26.9706,94.4536,-34.6395,29.7279,97.5855,-48.5113,31.4969,100.731,-62.153,32.2438
71.0738,288.337,44.1123,69.1539,263.553,45.4464,68.1294,238.969,45.8762,67.4313,215.776,45.5853,67.233,192.186,43.9816,67.315,165.322,42.4345,67.497,145.168,38.5676,68.1962,124.332,34.0023,69.3145,103.857,28.9283,70.6072,83.8353,22.7081,72.178,64.8732,15.5406,74.1031,46.1176,7.6878,76.3673,29.8868,7.77191,78.8163,14.8947,14.2879,82.1829,-2.09499,20.1701,84.9353,-16.4956,24.1218,87.8375,-31.1713,27.3444,90.8189,-45.1722,29.4237,93.8958,-58.8576,30.1153,,,
70.3361,281.205,46.2715,68.2409,258.142,48.0352,66.5895,234.974,48.8742,64.8883,212.885,48.7597,64.2336,189.359,47.8893,63.4094,168.933,45.2205,63.1022,146.693,41.6179,63.0055,125.962,37.553,63.2801,104.85,32.2801,63.5872,85.5489,22.4727,64.0959,65.6286,15.1353,64.9213,47.5615,6.43016,66.7454,29.7079,6.20564,68.5675,14.6852,13.2765,70.5975,-0.569653,19.4051,72.6294,-15.2161,24.2912,74.983,-29.8036,28.2239,77.8384,-44.2026,32.805,79.9085,-58.1275,32.7914,,,
72.1099,292.476,44.2108,69.6278,268.441,46.099,68.0678,246.824,45.9058,66.6959,222.734,45.8535,65.6118,202.15,42.1839,65.0747,180.636,39.0217,65.1937,158.815,35.3654,65.2886,138.305,30.445,66.0751,117.877,24.7947,66.9437,98.1816,18.6225,68.1727,79.3028,11.3675,69.7094,60.3204,3.66177,71.6177,44.4707,8.39096,73.5551,29.2957,14.4773,75.6874,14.1698,19.5658,77.9373,-0.353389,23.6136,80.3239,-14.6893,26.3689,82.7673,-28.5847,28.152,85.4284,-42.404,28.7823,88.1056,-55.8882,28.4503
72.1133,300.949,43.3877,70.8422,276.328,45.0476,70.1705,252.875,46.0315,69.5708,228.406,46.1426,69.2268,207.41,44.764,69.7476,184.043,42.7493,70.2033,162.246,39.5822,71.1494,141.248,35.4084,72.1544,121.614,29.7132,73.5396,102.684,23.5672,75.2168,82.9314,16.8568,77.1301,64.1718,9.05862,79.3803,46.7381,4.22025,81.7249,31.4042,11.4336,84.1664,16.5193,17.571,86.6091,0.41852,23.2376,89.2574,-14.06,27.0961,92.0518,-27.9029,29.8395,94.9554,-41.4192,31.2211,97.9914,-54.9988,31.9464
71.5932,289.609,44.6716,70.3755,267.193,46.5403,69.7467,243.403,47.6421,69.1615,222.978,47.3444,69.2851,199.717,46.2502,69.5819,178.812,43.8576,70.2279,157.602,40.4791,71.1579,136.402,35.9475,71.9788,114.167,31.2499,73.1711,94.8265,25.0859,74.6768,76.7821,17.3336,76.4376,58.9961,9.06486,78.5624,42.6846,6.63828,80.7902,27.8512,13.8702,83.2689,13.7715,19.9722,85.7475,-0.374568,25.0483,88.4612,-14.4456,28.9488,92.038,-29.9489,31.4084,94.9102,-43.5672,32.9432,97.7916,-56.5975,33.2115
71.8476,296.707,43.5403,70.0983,273.653,45.2423,69.2879,242.202,47.8502,68.5132,220.78,47.7443,68.028,199.427,46.7408,68.1996,177.614,44.7286,68.3479,157.089,41.7746,69.2017,136.542,37.9595,70.3025,116.141,33.3197,71.5913,96.6157,27.3684,73.6092,75.9901,18.1548,75.4184,58.3097,10.192,77.5334,39.9921,3.02128,79.8194,25.3224,10.0837,82.3055,10.5286,16.5401,84.9251,-3.58178,21.6212,87.5492,-17.5964,25.8055,90.4761,-31.3536,28.8469,93.4338,-44.9805,30.8873,96.5013,-58.2001,31.6752
70.8478,274.979,45.5159,68.9681,252.851,45.096,67.9568,230.444,44.6572,67.5147,205.258,43.6916,67.3062,182.727,41.4122,67.4982,160.885,37.5798,68.0552,138.351,33.5936,68.8706,117.508,27.7644,70.0869,96.494,21.7969,71.4545,76.0746,14.8558,73.0775,57.2203,6.59383,75.3558,39.1527,5.93076,77.604,23.1458,12.5636,80.0594,7.56304,17.9425,82.7076,-7.86154,22.2599,85.4382,-22.8293,25.4451,88.3362,-37.3043,27.3897,91.3589,-51.7923,28.5669,,,,,,
72.378,303.963,42.6453,71.0874,279.021,44.6064,70.1629,254.119,45.5824,69.5549,230.613,45.5195,69.4485,206.476,44.9423,69.7534,183.169,42.9342,70.2077,161.46,39.7667,71.1579,138.455,36.145,72.1566,118.487,31.0103,73.6785,98.2644,25.0844,75.4608,78.0584,18.293,77.5768,58.1844,10.8638,79.5418,39.0837,2.88287,82.2461,22.9923,9.63065,84.9397,7.45752,15.984,87.7431,-7.8326,21.3442,90.6933,-23.1861,25.6219,93.5418,-39.403,29.7944,96.5921,-53.8679,31.8038,,,
70.8181,288.25,44.3842,69.1805,260.884,46.8566,67.9236,237.618,47.2647,67.0376,213.494,47.3242,66.6632,190.077,46.074,66.5295,167.41,43.7481,66.9689,144.947,40.1293,67.543,122.828,35.8651,68.182,103.503,29.9126,69.5838,78.5587,25.3295,71.0324,59.6681,17.9571,72.8394,41.0392,9.96375,75.089,24.1391,5.60877,77.6569,8.40717,13.2472,80.3412,-6.32486,19.5352,83.2036,-21.1099,24.7456,86.0567,-35.2554,28.4948,90.2196,-51.5917,31.1781,,,,,,
71.3334,288.308,44.3702,70.14,263.508,46.4156,69.5328,238.962,47.4774,69.2444,209.941,48.1713,69.1468,188.836,46.7092,69.2555,167.294,44.1405,69.7152,146.424,40.4918,70.8239,125.088,36.4599,71.9596,105.291,31.0275,73.2697,86.3305,24.5796,75.544,64.9988,14.6557,77.6926,46.0143,6.62602,79.988,29.5321,6.46649,82.5164,14.2094,13.8173,85.1524,-0.584047,19.909,87.8854,-15.1417,24.8119,90.7739,-29.4908,28.868,93.8612,-43.5245,31.6142,96.9372,-57.3745,33.4102,,,
71.3399,285.51,45.0721,69.4077,263.418,46.4373,67.9031,239.862,47.1076,67.0136,215.513,47.1726,65.9536,194.617,43.9193,65.6401,172.214,41.1053,65.5694,149.734,37.6327,65.8292,129.517,32.5553,66.4276,108.157,26.8681,67.2635,87.8268,20.0783,68.3045,67.5208,12.6577,69.6173,48.7291,3.75301,71.4541,31.8752,8.65198,73.4169,15.9301,15.27,75.5124,0.22833,20.8012,77.8569,-15.1148,25.2369,80.2373,-29.9074,28.4573,82.8258,-44.3182,30.2185,85.3767,-58.4461,31.4768,,,
72.6477,306.947,42.1699,69.7947,285.534,44.0664,67.4628,260.922,45.1762,65.5765,238.635,45.0361,64.1327,215.228,44.4024,63.058,192.24,42.3384,62.0349,172.247,38.3221,61.6077,149.398,34.6972,61.1678,129.397,29.3295,61.4867,108.816,22.9994,61.592,89.9682,16.0905,62.3488,69.8434,8.41283,63.4976,52.5476,4.86471,65.0064,37.0053,12.0858,66.594,21.9957,18.1579,68.3403,7.05593,23.1357,70.2816,-7.75404,27.15,72.2274,-21.6504,29.482,74.2836,-37.9557,32.6428,76.54,-51.8342,33.5055
70.293,289.705,43.6433,68.1687,263.549,44.7268,66.5156,237.685,45.1962,65.0032,215.446,44.1323,64.111,191.586,42.4641,63.4746,170.137,38.797,63.3124,148.432,34.7396,63.3485,127.418,29.5236,63.7311,106.58,23.382,64.393,86.6595,16.842,65.1149,67.5061,8.78903,66.6139,45.6301,5.85024,68.028,29.5434,13.1142,69.4915,14.5261,18.9033,71.3139,-0.984257,23.8994,73.1625,-15.6222,27.6745,75.0752,-30.1808,30.4081,77.3199,-44.4115,32.047,79.5072,-58.3367,32.6698,,,
71.3212,296.716,43.2837,69.0895,273.722,44.2476,67.3269,249.159,44.802,65.9477,226.982,43.9555,65.3923,202.995,42.6585,64.7933,175.346,41.0186,64.561,153.949,37.939,64.4997,134.556,33.1817,64.9776,115.053,28.0346,65.7407,95.6345,22.1478,66.4053,77.3484,15.0396,67.5867,58.9107,7.4339,69.7083,42.5499,8.62256,71.3826,27.8082,14.9786,73.1869,13.5771,19.9028,75.1796,-0.264537,23.8407,77.3708,-14.2686,26.9706,79.5945,-27.5882,28.7685,81.8665,-40.7608,29.3475,84.334,-53.8701,29.385
71.849,291.104,44.1746,69.6375,265.974,46.0144,69.8102,235.277,51.0655,68.3425,242.266,46.4568,67.1746,219.731,45.9563,66.7886,195.647,44.9646,66.1841,174.895,40.2984,66.2547,152.942,36.631,66.8641,131.176,32.2587,67.3852,111.484,26.6615,68.5058,90.4233,20.4453,69.6332,70.9391,13.4342,71.1845,52.4872,5.44959,73.0427,36.0803,6.83347,75.0565,20.3113,13.5601,77.114,5.72036,18.7345,79.3506,-8.95179,23.0456,81.6932,-22.9826,26.0258,84.2193,-36.7822,28.0294,86.9117,-50.8462,29.2912
71.0699,288.452,43.5822,69.383,264.993,44.472,68.1076,240.253,44.7238,67.4393,213.899,44.6234,67.0324,190.446,42.8814,67.2528,167.828,39.6927,67.8426,144.587,36.2623,68.8842,121.95,31.8059,69.9413,102.217,25.4952,71.3532,80.3428,19.9032,73.1471,60.4142,12.5763,74.4431,42.21,4.01198,77.3873,24.494,7.40653,79.9986,8.41997,13.7525,82.6789,-7.17226,18.7802,85.5027,-22.6837,22.6128,88.6091,-36.3138,24.4725,91.3729,-52.7034,27.271,,,,,,
71.326,293.852,43.7408,68.6109,272.15,45.5023,67.4049,243.152,46.7777,66.0809,219.396,46.6917,65.5767,193.457,45.6208,65.096,171.12,43.1482,65.0573,148.778,39.585,65.3755,127.365,34.9838,66.3676,104.663,30.2483,67.3648,84.3377,23.8753,68.8361,63.7843,16.8364,70.2449,45.2051,8.49334,72.1654,26.7839,3.97823,74.4826,7.80985,13.2235,76.7339,-7.71495,19.4078,79.0673,-22.697,24.624,81.5497,-37.4932,28.6295,84.1898,-52.1347,31.7148,,,,,,
71.0624,292.595,43.17,69.3593,268.812,43.8287,67.855,242.461,44.5663,66.7034,219.905,43.7092,65.882,197.578,41.6248,65.7515,175.73,38.697,65.8369,153.66,34.5198,66.3881,127.059,31.9739,67.1019,107.201,26.4737,68.2138,87.6429,20.3064,69.4887,68.9344,13.0006,71.034,51.0663,4.74594,72.9277,35.2302,9.96093,74.9372,19.9131,15.9912,77.8396,3.3937,20.7927,80.2638,-11.8592,24.6068,82.7402,-26.2929,27.0551,85.5664,-40.4006,30.4162,87.9743,-54.7192,29.1156,,,
71.3169,298.218,42.7831,69.6423,263.648,45.4258,68.5793,240.242,45.4165,67.8498,216.989,44.6932,67.1626,196.9,42.3882,67.1621,175.24,39.2002,67.3532,154.082,35.1728,67.884,133.553,30.4618,68.8218,113.701,21.2721,70.0089,95.0871,14.1879,71.5268,76.0941,6.33291,73.5277,59.1555,6.45484,75.7482,44.3845,13.1004,78.1574,29.3358,18.9558,80.6896,14.9269,23.3776,83.3703,0.713947,26.7199,86.0346,-12.9363,28.819,88.7825,-26.5255,29.9052,91.7209,-39.7764,29.9522,94.6581,-53.1754,29.0767
70.7922,295.469,42.4492,68.8551,270.035,43.6274,67.3402,245.974,43.2422,65.978,223.035,42.2246,64.935,202.262,39.5882,64.2217,180.632,36.15,64.1886,158.681,32.262,64.1443,138.024,26.948,64.6023,118.649,20.1884,65.2197,98.5909,13.7569,65.8912,80.2623,5.71474,67.3896,62.5116,7.0123,68.9259,46.8501,13.4949,70.4026,31.9075,18.9076,72.2842,14.4961,24.4644,74.1054,0.440457,27.444,76.1575,-13.7949,29.6194,78.2588,-27.5506,30.6156,80.5871,-41.3576,30.6848,82.9697,-54.6818,29.6157
71.8443,299.66,42.809,69.5988,273.602,45.2554,67.8201,248.965,46.4816,66.6739,225.676,46.8849,65.636,203.678,45.7334,65.114,182.033,43.4233,64.9968,153.914,41.7798,65.1632,131.968,38.0961,65.6306,111.638,33.1247,66.3704,91.6193,27.2721,67.327,72.0516,20.6044,68.5887,53.0654,13.0205,70.0845,35.061,4.26259,71.6929,19.333,10.7812,73.4159,4.0593,17.2393,75.7669,-12.4534,22.6129,77.8023,-27.389,26.8982,79.9406,-42.1103,30.0684,82.2123,-56.6429,32.4235,,,
72.633,295.36,43.7472,69.8573,272.296,45.7137,67.8199,248.983,46.4786,65.9601,227.804,45.8348,64.7735,203.598,44.902,63.6614,182.673,41.8695,62.832,162.032,36.1655,62.7053,140.329,31.2233,62.7774,119.354,25.6224,63.1685,99.1822,18.9903,63.6602,79.7059,10.9054,64.8697,59.8235,2.98047,66.1493,44.5496,9.62812,67.8216,29.0382,15.8071,69.5264,13.8735,21.1127,71.5465,-1.24885,25.158,73.5691,-15.668,27.8127,75.726,-30.2334,29.7871,78.0077,-44.5146,30.1945,80.4532,-58.6277,30.3348
71.3263,287.21,43.27,69.6331,263.819,44.424,68.8081,239.311,44.4218,68.2717,217.253,43.0922,68.0046,194.484,40.5572,68.1659,172.265,37.4514,68.6701,151.505,32.7272,69.4816,130.645,27.3955,70.359,111.709,20.6764,71.7843,91.7581,13.5644,73.039,73.5084,4.79738,74.9592,57.1115,8.22196,76.6561,42.155,15.3623,78.6491,25.099,22.408,80.7138,10.6382,27.2162,82.9803,-3.24768,30.8604,85.2392,-17.0163,33.2524,87.6878,-30.6723,34.9575,90.2029,-43.6166,35.206,92.7811,-56.9888,34.8447
70.5591,285.743,43.5162,68.91,261.334,44.124,67.917,234.785,44.3243,67.0798,206.121,43.957,66.6754,184.346,41.2744,66.6966,163.065,37.2578,67.1155,140.916,33.4698,67.8066,121.002,27.9539,68.9186,101.232,21.681,70.2148,81.7324,14.5373,72.1992,61.1618,3.06013,74.3764,45.1549,9.39602,76.3813,29.7259,15.5161,78.657,14.1952,20.9894,81.1017,-0.853519,25.2242,83.5452,-15.1206,27.9847,86.154,-29.4621,29.8649,88.9838,-43.1684,32.2224,91.7216,-57.5442,30.3604,,,
71.324,288.59,43.0451,69.6141,266.433,43.4919,68.7848,241.665,43.5344,67.8092,218.304,42.0056,67.1241,197.158,39.361,67.328,174.647,35.8849,67.6991,152.791,31.4242,68.2081,131.64,26.1769,69.1565,111.939,19.7095,70.1555,92.83,12.112,71.8061,73.0573,4.17613,73.7959,55.8487,8.36275,75.6825,40.5621,14.5067,78.0359,25.2449,19.8589,80.3744,10.3327,23.8909,82.9439,-4.66984,27.0287,85.5652,-19.057,28.8594,88.333,-33.0522,29.7231,90.9156,-48.204,30.4395,93.8585,-61.8353,29.3421
71.0619,288.683,42.5197,69.8747,261.656,43.0885,68.8062,237.337,42.9287,68.2788,213.511,40.9556,68.0078,191.089,38.1256,68.1579,169.187,34.3579,68.6683,147.183,29.644,69.6904,120.922,25.7841,70.8667,100.631,19.2597,72.5228,80.8166,12.0334,74.4232,62.0133,4.25412,76.4576,46.0077,10.7859,78.6893,29.9815,16.9325,81.1438,14.2165,21.6191,84.5769,-3.15155,24.9657,87.4592,-18.265,27.2388,90.3996,-32.9911,28.4903,93.5719,-47.6673,28.839,96.5526,-61.8471,27.8224,,,
71.588,291.141,43.914,69.1305,267.333,45.061,67.3697,243.607,43.8999,66.0301,219.848,43.0591,65.2538,196.586,40.7762,64.9656,173.929,37.498,65.1184,151.22,34.1894,65.235,130.038,29.0998,65.8481,109.098,22.8596,66.5573,89.0426,16.4001,67.6137,69.8568,8.02253,69.193,51.2442,4.67412,71.1024,34.784,12.1237,72.9875,19.7569,17.8786,75.1554,4.41821,22.8122,77.4914,-10.5697,26.626,79.8949,-25.2268,29.3095,82.4466,-39.6387,30.9718,85.0996,-51.8587,38.9533,,,
