73.9894,305.129,44.2947,74.9419,286.719,47.1326,76.047,267.29,49.3974,76.814,248.32,50.957,77.0928,233.12,50.6755,77.2987,214.986,49.7887,77.2768,198.319,47.4981,77.2292,181.166,44.5082,76.6087,165.976,40.229,76.3609,148.904,35.2573,75.4207,134.216,29.2671,74.6875,118.511,22.5096,73.6579,103.646,14.7682,72.5099,84.7657,7.97566,70.6409,74.0024,9.7855,68.7016,63.3142,17.3551,66.6505,53.2353,23.342,64.6805,42.6103,28.8273,62.5106,32.4956,32.9163,60.2932,22.8544,35.9121,57.2509,14.312,36.4149,55.0192,4.55404,36.8691,52.7087,-5.19372,36.6437,50.5265,-14.9157,35.2996,48.1446,-24.3073,32.9606,45.7118,-33.2369,29.2249,43.2706,-42.4036,24.7769,41.1337,-51.6343,19.3779
73.7227,305.097,44.3022,74.9445,286.496,48.1803,76.2817,265.872,50.5858,77.4907,245.971,52.0213,77.9562,229.904,51.8743,78.3581,213.072,50.7653,78.2965,196.565,48.6592,78.4251,180.471,45.4521,77.9594,165.412,41.1346,77.671,149.157,36.3271,77.0261,133.251,30.4616,76.4277,118.973,23.2522,75.505,104.196,15.615,74.7892,90.2285,6.66889,73.5622,78.368,7.83804,72.0419,68.0825,15.4449,70.5159,57.2113,22.5497,68.9873,47.0581,28.0998,67.3465,36.7525,32.7585,65.6022,26.9878,36.1024,63.7831,17.3609,38.4436,62.0465,7.31573,39.9133,60.1317,-2.09451,40.2197,58.4711,-14.7312,41.0145,56.5947,-24.2823,39.4221,54.5782,-33.2306,36.789,52.7615,-42.3989,33.0951,50.7025,-51.0627,28.2486
74.4956,299.14,45.9972,75.9349,282.523,48.7768,76.9609,260.916,51.8217,77.911,242.546,53.0178,78.5473,224.644,53.3974,78.7072,208.199,52.253,79.0285,191.216,50.6874,78.9302,175.532,47.2618,78.7932,158.696,41.6908,78.6615,143.021,36.377,78.153,126.985,30.2412,77.3554,113.095,22.8321,76.7232,97.702,15.0403,75.8039,83.0851,6.2601,74.4215,72.2152,8.2153,72.7431,60.9952,15.9546,70.8014,51.2929,22.1733,69.0428,40.3232,27.8911,67.1953,30.0059,32.1502,65.1581,20.191,35.3086,63.2201,9.9671,37.5153,61.2433,0.200203,38.5663,59.2525,-9.47093,38.5438,57.0569,-18.9277,37.5568,55.0049,-28.5275,35.7344,52.7216,-37.4463,32.6613,50.6189,-46.8191,28.7718,48.4863,-55.784,23.7807
75.2087,288.004,47.44,75.1274,275.932,49.2941,76.7846,267.213,50.1318,77.3134,250.499,51.7761,78.2134,231.979,52.2053,78.4047,215.921,51.3549,78.5515,199.233,49.416,78.6398,181.23,46.9139,78.5261,164.642,43.069,78.0447,149.165,38.4175,77.5558,132.681,32.8388,76.7613,117.84,26.1472,75.9928,102.683,18.6438,75.0425,83.1548,12.0492,73.9179,68.9985,5.87327,72.2741,57.5209,13.5824,70.5181,46.0683,20.4389,68.6781,35.0318,26.0933,66.2595,25.0856,29.8609,64.9796,13.1177,34.2149,62.1662,3.90269,34.9088,60.2674,-6.8638,36.3321,58.0697,-17.3326,36.2631,56.0675,-27.9362,35.5956,53.7137,-38.0181,33.4233,51.5129,-47.8087,30.2664,49.3557,-57.8311,26.2097,,,
73.9579,296.216,46.4494,74.3939,278.222,50.1916,75.0115,258.083,53.2223,74.8983,241.94,54.5146,74.7754,224.935,54.9284,74.6441,207.329,54.351,73.9061,191.917,52.2488,73.4022,175.085,49.7853,72.5465,159.424,45.8241,71.555,144.033,40.4967,70.633,127.605,35.2281,69.2515,112.698,28.3777,67.9434,98.571,20.3811,66.5576,83.9801,11.6199,65.0992,70.5823,3.21852,63.012,59.7486,11.554,60.7171,49.547,18.9845,58.6918,38.8416,25.3641,56.3767,28.6294,30.5564,54.1892,18.6254,34.5587,51.7363,8.30973,37.7639,50.0687,-5.6494,41.5065,47.4254,-14.8117,42.2819,45.2201,-24.7923,42.3607,42.499,-33.7651,41.0319,40.2141,-43.3196,39.0091,37.6065,-52.1276,35.424,,,
74.721,291.883,47.8733,75.6207,274.317,51.2612,76.4287,255.794,53.7902,76.9298,237.713,55.3712,76.9629,222.147,55.3517,76.9679,205.817,54.3724,76.6984,185.453,53.1902,76.4802,169.294,50.3113,76.0765,153.535,46.1305,75.6794,137.472,41.1525,74.9633,123.03,35.023,74.0886,108.085,24.8859,73.4249,92.9448,16.8859,72.3223,79.4661,7.36738,71.0652,66.1937,6.87691,69.3057,55.2611,15.1041,67.4481,44.6566,22.1298,65.5259,33.9672,27.9914,63.5714,23.2545,32.8236,61.3393,13.3584,36.4122,59.2597,3.1127,39.0417,57.0038,-7.0095,40.6897,54.6618,-16.5622,41.0829,52.3278,-26.3283,40.5613,50.0077,-36.0761,39.1175,47.4446,-45.2451,36.405,44.9458,-54.2093,32.5864,,,
74.988,293.37,47.389,76.1182,274.517,50.4881,77.3851,256.073,52.795,78.3075,238.097,53.9392,78.9225,220.634,53.6102,79.4737,203.617,52.4065,79.5593,187.03,50.0347,79.8,170.111,46.7856,79.6284,153.663,42.4633,79.2701,137.663,37.5741,78.9055,121.484,31.4887,78.2266,106.281,24.0456,77.4034,90.8755,16.7821,76.7798,76.3668,7.84636,75.337,63.3826,6.1963,73.5169,52.3786,14.2173,71.4772,37.6269,22.7745,69.5381,26.9708,28.5789,67.314,16.8396,32.8932,65.337,6.21431,36.4816,63.1137,-3.42293,38.5917,60.0439,-12.5319,38.465,57.7224,-22.1263,38.4775,55.3119,-31.9668,37.4961,52.87,-41.4211,35.3815,50.433,-50.776,32.2786,,,,,,
74.9451,286.434,48.4428,76.0492,266.91,51.3977,76.5921,248.974,53.6517,77.0528,229.423,54.4163,76.8766,215.107,56.687,77.4877,212.582,53.872,77.2511,196.02,52.5125,77.1939,178.25,50.1258,76.9467,161.84,46.8013,76.1511,145.785,42.2713,75.3938,129.495,37.3838,74.3402,113.604,31.398,73.1724,94.3078,25.7736,71.7992,79.4102,18.4504,70.3522,65.6662,9.57486,68.3714,53.8805,8.2618,66.1616,43.1548,16.3287,63.0801,34.5927,22.5393,60.5746,24.7878,27.7705,57.9793,15.07,31.9988,55.4592,5.1693,35.241,52.7201,-3.9421,37.0874,50.0775,-13.8234,38.444,47.4878,-23.2222,38.432,44.7088,-32.3745,37.4491,42.2503,-40.0284,41.907,41.9702,-41.5153,35.382,39.2489,-50.5087,32.24
73.9797,302.053,45.2945,75.408,279.749,49.4538,76.465,259.502,52.757,76.9822,242.241,54.2203,77.433,224.336,54.5592,77.6202,206.918,53.7574,77.3813,190.824,51.8004,77.1215,173.443,49.0876,76.6889,157.366,45.0878,76.2544,140.314,40.4416,75.1566,124.956,34.6595,74.4504,109.418,27.7852,73.6156,94.212,20.0173,72.3564,79.6952,11.3282,71.3239,65.5362,3.0707,69.1177,54.8723,11.3914,67.1446,43.3981,18.8726,64.7149,33.2801,24.9554,62.5653,22.4615,30.1454,60.2897,12.2026,34.0495,57.8341,2.07807,37.0193,55.9494,-11.9489,40.6867,53.43,-21.7634,41.6594,51.0562,-31.6854,41.6021,48.7031,-41.371,40.4559,46.0976,-50.7547,37.9934,,,,,,
74.9874,293.425,47.1238,76.1065,273.224,50.6839,76.6674,255.95,53.0565,77.589,235.789,54.5322,77.7893,218.372,54.6433,77.9744,202.388,53.2648,77.8313,180.716,52.0454,77.3666,164.118,49.0206,76.9118,147.301,45.083,76.1414,132.284,39.725,75.3952,116.347,33.9156,74.3662,101.334,26.9548,73.2122,86.9186,15.4656,71.6743,72.6673,6.53775,70.049,60.7562,7.65482,67.9598,50.0508,15.6524,65.6694,39.9437,22.2154,63.626,29.444,27.94,61.4418,19.1669,32.557,59.2611,9.10324,35.9686,56.8727,-0.604918,38.2788,54.5652,-10.4355,39.7458,52.1765,-19.7761,39.9072,49.811,-29.3841,39.1173,47.4441,-38.804,37.4438,45.0806,-48.1859,34.5601,42.6872,-57.5315,30.9781,,,
